snid,n_obs,chi2_dof,stretch,residual,ln_A,t0,A_plasma,beta,neg_logL,pass_n_obs,pass_chi2,pass_stretch,is_flashlight,is_candidate
1303476,58,3.7070896569904273,7.493610945210133,49.152035199493746,4.852254603438084,56893.182,0.1,1.5,101.94496556723675,True,True,True,True,True
1833562,110,4.830203242289053,4.252559050619655,45.87115721033718,3.4206264601448524,57936.386,0.1,1.5,258.41587346246433,True,True,True,True,True
1385085,15,6.261592512899708,1.7363330392468714,48.1340937182596,4.694360778291376,57650.40298582681,0.1,1.5,37.56955507739825,False,True,True,True,False
1254670,121,5.146187833774925,1.6007170205636962,46.16827977714271,4.136557596991594,56564.242543796834,0.1,1.5,303.6250821927206,True,True,True,True,True
1298351,98,3.453920220266973,0.3,8.052950738449965,-30.0,56865.19,0.1,1.5,164.06121046268123,True,True,True,True,True
1432038,145,3.2253699178882442,0.32615759906437586,44.72109216562071,2.1673157863857853,57777.774888957116,0.1,1.5,229.00126417006533,True,True,True,True,True
1783018,59,4.759902293512196,7.109948495994924,51.322704619931265,5.795169894516228,57931.203,0.1,1.5,133.2772642183415,True,True,True,True,True
1706073,103,3.026561439235205,2.453365698087345,45.43350025008433,3.684978125342866,57731.888066860265,0.1,1.5,151.32807196176026,True,True,True,True,True
1292443,115,8.189092007031226,5.3707017860946795,49.893390550317555,5.771010382258076,56914.215,0.1,1.5,458.5891523937487,True,True,True,True,True
1260889,100,4.09520353651647,2.286222558345899,46.17981524885783,4.052785688273119,56587.16546638461,0.1,1.5,198.6173715210488,True,True,True,True,True
1246619,83,5.56459467555416,2.924880355148465,42.93221135799626,2.223573572686192,56486.207,0.1,1.5,222.5837870221664,True,True,True,True,True
1437032,67,4.0111606776931135,10.0,40.089990175970755,0.32600091443539014,57550.04581604474,0.1,1.5,128.35714168617963,True,True,False,True,False
1899055,95,3.5537313878488135,6.1819123681919095,43.32774089208671,1.7506249846005737,57931.203,0.1,1.5,163.47164384104542,True,True,True,True,True
1248125,25,9.694140566856532,4.253213031935858,43.98053319637072,2.4187455028208404,56497.291,0.1,1.5,106.63554623542186,True,True,True,True,True
1513059,147,6.475896359697979,10.0,8.302984553783766,-30.0,58049.365,0.1,1.5,466.26453789825445,True,True,False,True,False
1305109,42,3.549379662339451,0.3,8.308121012076278,-30.0,57333.265,0.1,1.5,69.2129034156193,True,True,True,True,True
1332179,92,3.341815800996095,5.335398919886937,46.12231590230836,2.8868582288498104,57205.335,0.1,1.5,148.71080314432623,True,True,True,True,True
1392279,100,3.2322725794801968,3.5797733210361624,46.74954450786049,3.5484590766965454,57582.50759300668,0.1,1.5,156.76522010478953,True,True,True,True,True
1530035,51,6.1550417900796495,1.8800878169723594,52.078748927901984,6.566862410310478,57713.56472965309,0.1,1.5,147.72100296191158,True,True,True,True,True
1613079,113,3.303624867441434,1.4030537722227674,43.668583251085536,1.5674993139030242,57972.67097739965,0.1,1.5,181.69936770927887,True,True,True,True,True
1908493,63,3.4849490475884695,1.670054103962573,45.8265997247908,3.2298275433044097,58045.546206529165,0.1,1.5,104.54847142765408,True,True,True,True,True
1815079,95,3.174955603406556,4.950260159103831,41.288245381726675,0.24786717284293402,57936.32616843874,0.1,1.5,146.04795775670158,True,True,True,True,True
1341732,104,3.897928364180572,6.340681422207656,44.620639706870755,2.6032927765467875,57268.17837048891,0.1,1.5,196.8453823911189,True,True,True,True,True
1299399,98,4.563878660790876,2.430405857712357,44.408940631324846,3.0416418055619516,56884.31125440762,0.1,1.5,216.78423638756664,True,True,True,True,True
1297532,104,4.97635184209157,1.7490794924840964,46.7940266641835,3.6377724731806538,56895.00077883047,0.1,1.5,251.3057680256243,True,True,True,True,True
1300103,111,3.8903696676640256,5.507956734448923,48.43380635032911,4.367448320409302,56882.217,0.1,1.5,210.07996205385737,True,True,True,True,True
1783043,102,3.510491930606868,1.2456241438793971,53.66417893684553,10.888891589812921,57866.768717233725,0.1,1.5,173.76935056503996,True,True,True,True,True
1390393,142,4.406583861926394,1.0002583370565523,41.79269537311907,0.0008611235218438651,57654.23762181621,0.1,1.5,306.2575784038844,True,True,True,True,True
1579033,107,4.449444330493832,2.3904413095970583,43.35767710085391,2.8187668969398203,57670.503771229276,0.1,1.5,231.37110518567926,True,True,True,True,True
1943111,53,8.260622826947232,2.4261646916166497,44.826257091809794,3.839161628753075,58081.91681420127,0.1,1.5,206.5155706736808,True,True,True,True,True
1322809,75,6.5529514417891725,3.336289702768629,42.69649450070961,1.631258708222198,57203.81167129354,0.1,1.5,235.9062519044102,True,True,True,True,True
1302706,101,4.684616947009643,6.916043362594039,47.595703557879,3.9718156797565953,56862.096,0.1,1.5,229.54623040347252,True,True,True,True,True
1643063,116,4.7187737649787875,0.3,45.291543992027606,3.077680530192474,58019.460889649075,0.1,1.5,266.6107177213015,True,True,True,True,True
1253360,104,9.226336902889795,6.820086803445374,50.85215847250996,6.080490519577694,56484.283,0.1,1.5,465.93001359593467,True,True,True,True,True
1291794,110,4.19196029654718,2.041642618982115,45.61918084903151,4.121107275290235,57233.05852917439,0.1,1.5,224.2698758652741,True,True,True,True,True
1927242,48,5.3983082189156715,1.858383842728306,43.89607416385887,3.478831413086411,58068.414958089656,0.1,1.5,121.4619349256026,True,True,True,True,True
1247873,72,21.86336691042542,1.0002989348433122,43.10031863554187,0.0017500495155964302,56671.05309160355,0.1,1.5,754.286158409677,True,False,True,True,False
1302627,98,13.892853503068837,1.4205319909946603,39.934061845265205,1.1722707557279293,57016.44225590085,0.1,1.5,659.9105413957698,True,False,True,True,False
1430143,120,5.350716078455485,2.867764651900119,41.92904812076438,2.2590122045085863,57604.97019751917,0.1,1.5,313.01689058964587,True,True,True,True,True
1274152,96,5.165253242413963,3.167834143755657,42.940380991068125,1.9996747797799301,56486.192,0.1,1.5,240.1842757722493,True,True,True,True,True
1250166,108,3.753938723401184,3.416711221619669,45.51309738709772,3.4566274724145742,56484.233,0.1,1.5,197.08178297856216,True,True,True,True,True
1335973,112,2.8704732664695207,0.5727364999385518,42.853102142001795,1.583659262222298,57276.474530421154,0.1,1.5,156.44079302258888,True,True,True,True,True
1260107,88,3.7913634885371983,1.6495951612049145,45.228734178840014,3.590065895087889,56599.13538904949,0.1,1.5,161.13294826283092,True,True,True,True,True
1302550,70,5.663838019448376,2.0224612846794514,47.199171191444236,4.286598823476702,57243.154850370745,0.1,1.5,189.7385736515206,True,True,True,True,True
1879488,89,5.453163487918429,2.3887411245140457,43.57001916392793,2.723311906590787,58000.738843256404,0.1,1.5,234.48602998049245,True,True,True,True,True
1370721,20,3.393386477978851,0.3,44.9128688733349,2.511013811394861,57710.70470571388,0.1,1.5,28.843785062820235,True,True,True,True,True
1709031,103,3.0679326213159523,1.0150014872708457,46.246829898886375,3.927740683025945,57757.56469638014,0.1,1.5,153.3966310657976,True,True,True,True,True
1567076,111,3.348829025456926,10.0,9.748400751123931,-30.0,57832.077,0.1,1.5,180.83676737467403,True,True,False,True,False
1774087,101,5.752264598329036,2.623184806777348,46.955272060251616,4.047598221955013,57941.44387654749,0.1,1.5,281.8609653181228,True,True,True,True,True
1291080,113,5.539949395268147,1.001261124727904,42.56319309815772,1.0709954532441088,56963.98621913466,0.1,1.5,304.6972167397481,True,True,True,True,True
1249367,102,12.253315949177374,5.4124036603970564,51.61519370720238,6.8410078730010255,56484.283,0.1,1.5,606.53913948428,True,False,True,True,False
1249801,78,6.536193346923563,6.40735800050427,49.16209893662957,5.235509595351601,56486.218,0.1,1.5,245.10725050963362,True,True,True,True,True
1325514,111,4.004899979940875,1.0823509349413631,42.70515921341479,0.6883469199905505,57256.7619789749,0.1,1.5,216.26459891680727,True,True,True,True,True
1247504,92,9.273015660927976,0.3,-11.402086783647846,-30.0,56748.038,0.1,1.5,412.64919691129495,True,True,True,False,False
1774138,54,3.51479612390849,4.969405737884366,45.96560516163294,2.8498888356447196,58002.102,0.1,1.5,89.6273011596665,True,True,True,True,True
1276640,12,4.535458806505037,1.0060510101400995,44.90144299227819,3.280828514647169,56531.967029919164,0.1,1.5,20.409564629272666,False,True,True,True,False
1296035,83,10.328437184913005,5.21666651480804,51.68111401351139,6.455456123863982,56840.285,0.1,1.5,413.1374873965202,True,False,True,True,False
1316461,75,5.19505115506862,1.860217603648813,46.40678498586937,3.9788616097470566,56968.153629792825,0.1,1.5,187.0218415824703,True,True,True,True,True
1432175,120,4.7648399045072285,5.598157168845448,49.58074661460008,5.404797059310226,57565.336,0.1,1.5,278.74313441367286,True,True,True,True,True
1874052,120,4.331229339124773,2.0134514651653523,46.947295975911246,3.9195407545458707,57990.467127232005,0.1,1.5,253.37691633879922,True,True,True,True,True
1289051,52,3.6439955008311222,0.3,9.320589801358274,-30.0,56556.083,0.1,1.5,89.27788977036249,True,True,True,True,True
1306318,110,17.1630998465229,3.0158140109874894,39.49852992329437,2.1902534740016364,57240.701378808575,0.1,1.5,918.2258417889751,True,False,True,True,False
1291286,76,4.089237466063495,4.836367292203663,40.74039510995994,0.8362394246336997,56835.288,0.1,1.5,149.25716751131756,True,True,True,True,True
1302127,103,4.133984217200223,2.606573393005156,42.922340730832794,2.0445174823954986,56886.24338474984,0.1,1.5,206.69921086001116,True,True,True,True,True
1776112,115,6.038892907947701,3.9073988199161387,42.112867528406085,2.282056206781121,57923.82016610627,0.1,1.5,338.17800284507126,True,True,True,True,True
1255647,95,3.601984149839691,3.541015293458413,43.25514208784623,2.4150963779399603,56486.192,0.1,1.5,165.6912708926258,True,True,True,True,True
1259653,145,5.923348024219151,4.0934936164202,49.00595967807886,5.15555136733466,56819.05353457321,0.1,1.5,420.55770971955974,True,True,True,True,True
1320628,83,3.367691283284646,0.3,7.281986529425119,-30.0,56893.202,0.1,1.5,134.70765133138585,True,True,True,True,True
1298864,100,5.8360951541296755,6.368434631715232,47.55166336433973,4.308788934969897,56840.258,0.1,1.5,283.05061497528925,True,True,True,True,True
1338937,103,4.086937455339299,3.4778093231359275,46.68360566086887,2.6839024378650365,57283.164623177756,0.1,1.5,204.346872766965,True,True,True,True,True
1299774,78,5.9985993223156635,3.3874216921052986,45.25726908920778,2.7137827982823453,56930.079,0.1,1.5,224.9474745868374,True,True,True,True,True
1247451,25,12.47261246324677,1.0003842036085022,42.63000864324234,0.0035066101008034423,56576.08736394552,0.1,1.5,137.19873709571448,True,False,True,True,False
1327603,105,3.339645983898855,10.0,43.62842990419625,2.002738706904161,57059.402212841065,0.1,1.5,170.3219451788416,True,True,False,True,False
1246927,92,7.463507778986148,4.341690217773566,55.05735575591442,8.02568982079837,56540.011,0.1,1.5,332.1260961648836,True,True,True,True,True
1305626,91,7.816387457563135,2.1537362072107102,45.07542426136635,4.002395488874235,56928.40477682937,0.1,1.5,343.9210481327779,True,True,True,True,True
1948218,52,4.680311919228785,0.7039290024702196,46.30587137481166,3.4844516765846194,58121.51457131516,0.1,1.5,114.66764202110524,True,True,True,True,True
1880632,68,8.430588102114648,2.1576893037560936,45.55732285427352,4.00976948295866,57999.884422574934,0.1,1.5,273.994113318726,True,True,True,True,True
1246858,83,5.319089241491651,1.895979786834056,46.21642809462413,3.9816647024661194,56487.33397346945,0.1,1.5,212.76356965966602,True,True,True,True,True
1300379,4,8.183831156365091,0.9506476818246077,39.544217839115824,-0.06357029393667091,56972.93887949608,0.1,1.5,4.091915578182546,False,True,True,True,False
1257605,100,5.954626393127917,2.227209450142085,46.946582386888224,4.074909641919788,56564.482188359616,0.1,1.5,288.799380066704,True,True,True,True,True
1259544,12,5.5673969072726015,0.7645273204899419,44.74339511219283,3.596719586795963,56641.72752247469,0.1,1.5,25.053286082726707,False,True,True,True,False
1327117,100,3.4419953438742334,0.7599284879057012,46.14783178286574,3.9357482384705236,57032.27623459077,0.1,1.5,166.93677417790033,True,True,True,True,True
1738038,113,4.161186943364296,1.0505572137741885,46.960036140783906,3.8324853428349996,57765.21610250617,0.1,1.5,228.86528188503627,True,True,True,True,True
1316454,108,4.303617429203884,2.6922851814851474,41.792928745551954,2.101959625021493,56954.34694310628,0.1,1.5,225.93991503320393,True,True,True,True,True
1299054,107,3.6303383192488474,2.3530253305903406,42.63332687431625,2.0388296464481996,56876.12746816638,0.1,1.5,188.77759260094007,True,True,True,True,True
1366387,127,4.2277674274335455,3.4426035247408646,41.88933757191988,1.3159399194863433,57564.227444706274,0.1,1.5,262.1215805008798,True,True,True,True,True
1264730,58,11.885637517291732,4.00219480995409,47.4146889172885,4.645847723280596,56813.13685719822,0.1,1.5,326.8550317255226,True,False,True,True,False
1636076,79,3.4071779365010144,1.0001738079401652,42.242370752792276,0.000579359800546797,57761.03833266272,0.1,1.5,129.47276158703855,True,True,True,True,True
1891167,60,9.700999678750918,1.1634008044550368,45.45608514977461,3.3998549767084896,58054.12038293352,0.1,1.5,276.47849084440116,True,True,True,True,True
1305352,112,10.280814860981431,7.311463385205142,46.060602879900514,4.177915819894835,56854.221,0.1,1.5,560.304409923488,True,False,True,True,False
1282658,107,3.305488023909447,9.555129475304845,48.94894267539669,4.729826743103672,57199.279,0.1,1.5,171.88537724329123,True,True,False,True,False
1331130,114,3.9980725201349023,2.1487803815254005,44.694695692341824,3.283192198868967,57257.982301452525,0.1,1.5,221.89302486748707,True,True,True,True,True
1249176,105,11.752444754589447,7.381100270093304,50.34887801339692,6.105027549290085,56470.222,0.1,1.5,599.3746824840619,True,False,True,True,False
1299764,92,8.711542328564555,0.8547302436181932,51.53480680350168,6.225941619340595,56875.268949042744,0.1,1.5,387.6636336211227,True,True,True,True,True
1292336,99,5.149195589789678,2.5649336239677543,43.99316370587888,3.6697122805905167,56849.2929983643,0.1,1.5,247.16138830990457,True,True,True,True,True
1861451,97,5.802662803710013,2.563273772074813,46.67781622247796,3.73348703488778,57972.47123678849,0.1,1.5,272.7251517743706,True,True,True,True,True
1338921,216,4.788062953671716,10.0,8.643041977079072,-30.0,57710.346,0.1,1.5,509.92870456603777,True,True,False,True,False
1246791,60,5.896621181399235,1.5023093536310121,46.91674343683061,3.829026605762607,56511.6162067287,0.1,1.5,168.0537036698782,True,True,True,True,True
1260568,100,5.303881053267005,0.3,9.244106411678608,-30.0,56525.191,0.1,1.5,257.2382310834497,True,True,True,True,True
1247344,93,10.979669502520965,5.374307424112563,52.97055413478067,7.620329106815447,56501.293,0.1,1.5,494.08512761344343,True,False,True,True,False
1325698,102,19.84452176417483,0.3,11.721602353209448,-30.0,57101.18514724493,0.1,1.5,982.3038273266541,True,False,True,True,False
1517032,69,3.5529917680313057,0.3,9.058049581875402,-30.0,57575.248,0.1,1.5,117.24872834503309,True,True,True,True,True
1711042,115,4.008932329229972,0.3,9.036509861457688,-30.0,57668.056,0.1,1.5,224.5002104368784,True,True,True,True,True
1291224,84,12.428211134228967,6.469248673522861,50.23790372848371,6.195233224926618,56854.221,0.1,1.5,503.34255093627314,True,False,True,True,False
1336599,105,6.327663642864413,1.019928580909062,46.32509609387796,3.6934059790867764,57330.93766591144,0.1,1.5,322.71084578608503,True,True,True,True,True
1279539,202,5.25782429609042,4.77069992590016,51.73127101497736,6.193092688410438,57199.279,0.1,1.5,523.1535174609968,True,True,True,True,True
1251590,66,6.820233022587219,0.3,52.282429336214655,6.389833327507745,57269.021327101334,0.1,1.5,214.8373402114974,True,True,True,True,True
1891147,25,6.558561176882018,2.68402169121635,45.121798820036666,4.063554664907592,58008.65194378236,0.1,1.5,72.1441729457022,True,True,True,True,True
1312355,62,3.0457100960290124,5.283419609749967,45.26728305008188,2.369364814689007,56840.282,0.1,1.5,89.84844783285587,True,True,True,True,True
1391156,116,4.168224925194712,0.6764095376346435,46.511818632773945,3.4986245011580124,57673.22821875094,0.1,1.5,235.50470827350125,True,True,True,True,True
1278838,108,4.921877736531347,0.5653916865583727,43.05773006325752,2.3611670590029803,57278.25931104724,0.1,1.5,258.3985811678957,True,True,True,True,True
1654105,116,6.09390416686016,3.721741005744412,46.5214430160185,4.24527244352403,57689.259979900606,0.1,1.5,344.305585427599,True,True,True,True,True
1318234,111,4.738717199740059,0.9997458653789713,42.083947753067974,0.010891483758371123,57280.0827302736,0.1,1.5,255.89072878596315,True,True,True,True,True
1278093,99,8.008564402754974,7.767668778737205,51.81475697621799,6.628784815634631,57199.388,0.1,1.5,384.41109133223875,True,True,True,True,True
1294571,79,6.6289793785688556,5.3226335646129606,52.91301162192625,7.1743171018490415,56865.19,0.1,1.5,251.90121638561652,True,True,True,True,True
1299759,29,3.453746877560304,0.3,7.45768698561244,-30.0,56982.145,0.1,1.5,44.898709408283956,True,True,True,True,True
1298947,107,4.611849613815682,0.9775981739407567,44.126952927306704,1.7667112511138967,56964.245892411906,0.1,1.5,239.81617991841546,True,True,True,True,True
1561061,109,4.233558458343794,0.9931515673257814,40.35870502595089,-0.41920442467407426,58004.47937913556,0.1,1.5,224.3785982922211,True,True,True,True,True
1324062,106,3.1682020456656326,1.7074123999489867,46.265650856761624,3.5640469016701033,56996.61416064575,0.1,1.5,163.16240535178008,True,True,True,True,True
1780212,78,3.3753970186052418,2.6560123396441697,42.98150325324923,1.5429955611080217,58037.60910267658,0.1,1.5,126.57738819769656,True,True,True,True,True
1273034,155,6.931640549378192,0.7746484390908905,9.578794292306391,-30.0,56747.058,0.1,1.5,526.8046817527426,True,True,True,True,True
1256329,65,3.4152183530885454,0.3380600804430442,41.55336814027743,0.8703716779850801,56690.00430206427,0.1,1.5,105.8717689457449,True,True,True,True,True
1300832,67,4.129562132425173,5.336234031236174,51.7301764687773,6.1846170638676625,56865.278,0.1,1.5,132.14598823760554,True,True,True,True,True
1862232,118,3.2172881946002128,2.4728657920646744,41.42742716368651,1.404670729391718,57970.264756908815,0.1,1.5,184.99407118951223,True,True,True,True,True
1770181,99,5.10591670484859,3.4625899650994185,45.87594486293742,5.4639712772931475,57807.05360446434,0.1,1.5,245.08400183273233,True,True,True,True,True
1340125,95,4.223538730213612,1.0032060951827215,44.18538450276404,1.7995321570624228,57624.113740585424,0.1,1.5,194.28278158982613,True,True,True,True,True
1314212,83,4.926865752701743,0.8126964995893233,47.16061511443575,3.3962999499517394,57020.32133128741,0.1,1.5,197.07463010806973,True,True,True,True,True
1639025,110,4.945009833662003,1.400585474658479,46.58853854304526,3.9808695543663575,57725.80999576545,0.1,1.5,264.5580261009172,True,True,True,True,True
1274285,113,4.701743636206423,1.2063692470968967,44.65323777582243,1.7612327698547645,56571.21600930162,0.1,1.5,258.5958999913533,True,True,True,True,True
1296545,48,4.5342165332928,0.3,7.1110351797095745,-30.0,56840.258,0.1,1.5,102.019871999088,True,True,True,True,True
1904091,101,4.985774900006286,1.1198189113430121,47.769964212729356,4.395533652723913,58091.48782078746,0.1,1.5,244.30297010030802,True,True,True,True,True
1302719,96,4.17656096780805,2.0516479942698735,46.4040837934903,3.861836452676272,56907.82100550922,0.1,1.5,194.2100850030743,True,True,True,True,True
1277256,73,6.527430667464782,6.062268368931938,50.60146333390279,6.03106955033239,57198.419,0.1,1.5,228.46007336126738,True,True,True,True,True
1248092,65,10.772247416804237,6.5858663144177605,52.263666530566354,6.485282455623647,56486.207,0.1,1.5,333.93966992093135,True,False,True,True,False
1286398,91,10.138883954193519,2.022392135168057,42.190004228081804,2.8833699403217707,57245.97926352989,0.1,1.5,446.11089398451486,True,False,True,True,False
1326977,108,3.6663715392860556,0.3,8.717877218454,-30.0,56961.071,0.1,1.5,192.4845058125179,True,True,True,True,True
1279014,36,7.285951350623521,4.599749927359471,44.83444348125475,3.2987084043157537,57199.279,0.1,1.5,120.2181972852881,True,True,True,True,True
1250157,108,9.430876152712434,6.848864442283591,50.162976164385405,5.8986185632469414,56484.233,0.1,1.5,495.1209980174028,True,True,True,True,True
1770207,50,15.147008099317413,10.0,76.44963141567678,29.578498508290238,58130.16627614793,0.1,1.5,355.9546903339592,True,False,False,True,False
1339102,92,4.152400587247047,2.128879556084517,46.34080774002494,3.794787482952202,57317.19776021384,0.1,1.5,184.78182613249356,True,True,True,True,True
1249289,104,4.771495756233216,1.847526976369314,46.54368562372981,4.015700551904779,56499.4184027556,0.1,1.5,240.96053568977743,True,True,True,True,True
1829046,103,4.111479450760214,3.667024146562375,42.270249434716966,1.5712706822582625,57936.335,0.1,1.5,205.5739725380107,True,True,True,True,True
1282150,60,11.420830577008493,5.936687641884689,47.45301499462227,4.827577064307931,57226.368,0.1,1.5,325.49367144474206,True,False,True,True,False
1312897,83,13.43052329932027,1.6937406483894075,41.68458375791452,1.140137715749752,57006.859927693644,0.1,1.5,537.2209319728108,True,False,True,True,False
1303318,92,5.431184926889039,3.121230662429758,42.65975492734927,1.7649613130238038,56889.366005321164,0.1,1.5,241.68772924656224,True,True,True,True,True
1277232,73,3.1449561345069603,0.3,7.547578693922013,-30.0,56610.089,0.1,1.5,110.07346470774361,True,True,True,True,True
1654034,97,4.733529811561742,0.3,8.657614832119869,-30.0,57644.296,0.1,1.5,222.47590114340187,True,True,True,True,True
1252325,104,9.70137855854559,9.864845921817947,50.122272717091064,5.582198742130494,56470.222,0.1,1.5,489.9196172065523,True,True,False,True,False
1879299,79,5.047618064050298,2.419682526767564,44.92956533077977,3.3051137927028122,57995.92793158144,0.1,1.5,191.80948643391133,True,True,True,True,True
1327801,105,3.2581254623652085,10.0,8.26794221565023,-30.0,57347.051,0.1,1.5,166.16439858062563,True,True,False,True,False
1551090,118,3.588699479544861,1.8062091391912265,43.570170666103614,1.5212513289813323,57664.404649153934,0.1,1.5,206.3502200738295,True,True,True,True,True
1325948,106,3.2941121515476333,0.3,9.128017242802862,-30.0,56910.198,0.1,1.5,169.6467758047031,True,True,True,True,True
1920395,14,4.45793509493501,0.5541420370603782,51.26534984043274,7.916484213258933,57958.14383118145,0.1,1.5,24.518643022142555,False,True,True,True,False
1291685,80,3.2620723892753065,9.837627948638549,49.62718666146552,5.306076458413649,56730.61486380938,0.1,1.5,125.5897869870993,True,True,False,True,False
1296162,66,4.288212460435556,7.851322494670723,49.446162155404664,4.481235916022634,56840.386,0.1,1.5,135.07869250372002,True,True,True,True,True
1329048,99,4.261781649228927,1.4646797336821185,43.68190101248666,2.8404258600487893,57033.81646061227,0.1,1.5,204.5655191629885,True,True,True,True,True
1335452,48,3.4366571326470754,7.217913176724409,45.020273352807294,2.223004404045433,57215.24,0.1,1.5,77.3247854845592,True,True,True,True,True
1264035,76,5.48693679603385,5.0146065981048205,43.35340441809944,3.0877166045280404,56576.332624269955,0.1,1.5,200.27319305523554,True,True,True,True,True
1247134,106,13.118813107710201,5.489289053575154,47.67743671760259,5.2300118586073765,56484.185,0.1,1.5,675.6188750470753,True,False,True,True,False
1273418,102,3.5820158901145356,2.6962720309330326,46.74618038141563,3.6228760950488237,56485.54730434954,0.1,1.5,177.30978656066952,True,True,True,True,True
1265092,97,3.4798436048498145,3.722559536844619,43.10816460195148,2.3863126917657027,56591.561329691,0.1,1.5,163.55264942794128,True,True,True,True,True
1271452,96,4.945118960320867,2.5707953240922796,44.27745920541001,3.2161809378072306,56621.87514359964,0.1,1.5,229.94803165492033,True,True,True,True,True
1372040,94,3.4756225724650407,0.7662879242082195,43.59085935769724,1.683343808331493,57710.2251327916,0.1,1.5,158.14082704715935,True,True,True,True,True
1248283,107,21.49011387594232,1.0011125991600034,44.14742047785046,0.004359239823660488,56560.14874552358,0.1,1.5,1117.4859215490008,True,False,True,True,False
1293464,107,7.0006596416423115,6.476427886819357,50.46978867802681,5.7723939414550784,56837.268,0.1,1.5,364.0343013654002,True,True,True,True,True
1249811,87,8.878688128041295,0.3,8.334959404421006,-30.0,57016.043,0.1,1.5,372.9049013777344,True,True,True,True,True
1296671,108,3.865572621829065,1.8993985305543883,46.78573205034083,4.202836532170316,56873.394885822105,0.1,1.5,202.94256264602592,True,True,True,True,True
1850239,60,4.204625737507223,0.3,41.50389990380588,1.7111515440996214,58005.77861355858,0.1,1.5,119.83183351895586,True,True,True,True,True
1296626,99,4.5060443395406,4.659777071037086,49.39139774612913,4.871511079447956,56840.258,0.1,1.5,216.2901282979488,True,True,True,True,True
1307590,82,3.5474979528938704,6.182354290766262,50.929805549112416,5.705110200367102,57202.289,0.1,1.5,140.12616913930788,True,True,True,True,True
1534078,95,5.95746053079239,1.6439224290171057,46.45938643440883,4.017212721670944,57665.6999715785,0.1,1.5,274.04318441644995,True,True,True,True,True
1923341,13,3.713708807985829,4.315789490609565,43.95444369920381,2.1249599219075392,57933.281,0.1,1.5,18.568544039929144,False,True,True,True,False
1284591,82,7.366286255758784,6.09926520407398,49.60814188356692,5.536825250338531,57202.289,0.1,1.5,290.96830710247195,True,True,True,True,True
1286429,46,7.801000153232196,3.087611389724044,47.170869435217895,4.523448103124338,57204.733984499755,0.1,1.5,167.7215032944922,True,True,True,True,True
1253835,80,4.472065582526802,0.3,48.04895296863028,4.781979531917251,56658.68206734325,0.1,1.5,172.17452492728188,True,True,True,True,True
1300498,99,13.482560055342702,0.6771527254434455,14.079739460130575,-30.0,57038.21781406764,0.1,1.5,647.1628826564497,True,False,True,True,False
1247097,74,11.06356954818946,7.099435819140153,42.47726386713249,2.510281604193075,56470.236,0.1,1.5,392.75671896072583,True,False,True,True,False
1275373,99,5.958052907457642,0.3,9.358972665643407,-30.0,56488.382,0.1,1.5,285.9865395579668,True,True,True,True,True
1484100,114,3.688815873765075,1.5615565190732499,46.980156256770776,3.8810985680498575,57643.990209311225,0.1,1.5,204.72928099396165,True,True,True,True,True
1305409,112,4.0805163844508145,2.0274834946084024,46.41262268725486,3.9511288226757415,56914.58346864743,0.1,1.5,222.3881429525694,True,True,True,True,True
1928056,52,3.474330990899187,1.4995921873718792,47.85542175276892,4.676045372842637,58074.04057377881,0.1,1.5,85.12110927703007,True,True,True,True,True
1900656,48,5.254721859454002,1.3259847878488285,47.231023993600736,3.578409211817174,58108.85549231912,0.1,1.5,118.23124183771505,True,True,True,True,True
1315526,27,5.680564883518287,5.4931129134977805,45.111469571295316,3.776710858603387,57202.296,0.1,1.5,68.16677860221945,True,True,True,True,True
1904287,77,5.707176282830764,1.6803326200973636,46.37457929152089,3.676258240244806,58041.83207268107,0.1,1.5,211.16552246473825,True,True,True,True,True
1437058,6,12.007000093163052,1.3824560654207858,44.57723636732674,4.190354032753142,57597.036341511324,0.1,1.5,18.01050013974458,False,False,True,True,False
1260362,78,3.715138251066387,5.4650265198275925,42.692469181888086,1.4715474004490403,56508.261,0.1,1.5,139.31768441498951,True,True,True,True,True
1264512,97,3.9742127189087992,2.826008675773003,45.204027057728034,3.9197874867455624,56607.29174460933,0.1,1.5,186.78799778871357,True,True,True,True,True
1248020,96,14.930318719178176,5.212528428132629,51.66549786850225,7.125256562744454,56486.192,0.1,1.5,694.2598204417852,True,False,True,True,False
1297755,103,6.475126905609507,5.1573589360245995,41.85062555868675,1.8236150426210926,56853.107,0.1,1.5,323.75634528047533,True,True,True,True,True
1292155,99,4.335131934382426,3.2824277262480037,39.043945355308125,-0.8288305407697649,56929.664246678534,0.1,1.5,208.08633285035646,True,True,True,True,True
1332512,94,3.885428168211733,1.1793070280205304,42.54901538563212,2.0990425941162627,57292.30333727087,0.1,1.5,176.78698165363386,True,True,True,True,True
1290760,98,5.349009255510119,5.420764909776186,49.085522506625495,5.0880218413433695,56835.209,0.1,1.5,254.07793963673066,True,True,True,True,True
1535064,101,6.438080034364919,0.3,10.109026655200893,-30.0,58060.211,0.1,1.5,315.46592168388105,True,True,True,True,True
1250225,78,5.627557683984556,3.3887975190178614,50.77047059889834,6.014788396795488,56484.233,0.1,1.5,211.03341314942082,True,True,True,True,True
1277229,51,3.15757892982829,3.007643463443797,36.824507912065066,-0.8980935932785137,56587.93977911034,0.1,1.5,75.78189431587896,True,True,True,True,True
1450148,122,8.156815015229428,0.3,8.846183451935971,-30.0,57573.208,0.1,1.5,485.330493406151,True,True,True,True,True
