Z,N,A,element,is_estimated,mass_excess_keV,mass_excess_unc_keV,mass_excess_MeV,mass_excess_unc_MeV,E_exp_MeV,E_exp_unc_MeV,BE_per_A_MeV
91,134,225,Pa,False,24356.64,81.867,24.35664,0.08186700000000001,209610.5296845,0.08186700000000001,7.6466504
92,133,225,U,False,27372.001,9.934,27.372001,0.009934,209613.5450455,0.009934,7.6297717
93,132,225,Np,False,31618.098,91.618,31.618098000000003,0.09161799999999999,209617.7911425,0.09161799999999999,7.6074231
94,131,225,Pu,True,36300.0,300.0,36.3,0.3,209622.4730445,0.3,7.583
95,130,225,Am,True,42390.0,400.0,42.39,0.4,209628.5630445,0.4,7.553
84,142,226,Po,True,37549.0,401.0,37.549,0.401,210555.21614692,0.401,7.614
85,141,226,At,True,34660.0,300.0,34.66,0.3,210552.32714692,0.3,7.624
86,140,226,Rn,False,28747.194,10.477,28.747194,0.010477,210546.41434092,0.010477,7.6464108
87,139,226,Fr,False,27520.539,6.23,27.520539,0.00623,210545.18768591998,0.00623,7.6483768
88,138,226,Ra,False,23667.576,1.927,23.667576,0.0019270000000000001,210541.33472292,0.0019270000000000001,7.6619636
89,137,226,Ac,False,24309.201,3.1,24.309201,0.0031,210541.97634792,0.0031,7.6556628
90,136,226,Th,False,23197.649,4.481,23.197649000000002,0.004481,210540.86479592,0.004481,7.657119499999999
91,135,226,Pa,False,26033.6,11.213,26.0336,0.011212999999999999,210543.70074692,0.011212999999999999,7.6411093
92,134,226,U,False,27328.797,11.071,27.328796999999998,0.011071,210544.99594392,0.011071,7.631916599999999
93,133,226,Np,False,32816.877,102.063,32.816877,0.102063,210550.48402392,0.102063,7.6041714
94,132,226,Pu,True,35630.0,200.0,35.63,0.2,210553.29714692,0.2,7.588
95,131,226,Am,True,42970.0,300.0,42.97,0.3,210560.63714692,0.3,7.552
84,143,227,Po,True,42281.0,401.0,42.281,0.401,211491.44224933998,0.401,7.596
85,142,227,At,True,37430.0,300.0,37.43,0.3,211486.59124933998,0.3,7.613
86,141,227,Rn,False,32885.835,14.091,32.885835,0.014091,211482.04708433998,0.014091,7.6300508
87,140,227,Fr,False,29682.445,5.898,29.682445,0.005898,211478.84369434,0.005898,7.6407162
88,139,227,Ra,False,27177.464,1.946,27.177464,0.001946,211476.33871334,0.001946,7.6483048
89,138,227,Ac,False,25849.515,1.926,25.849515,0.001926,211475.01076434,0.001926,7.6507084
90,137,227,Th,False,25804.759,2.088,25.804758999999997,0.002088,211474.96600833998,0.002088,7.6474591
91,136,227,Pa,False,26830.371,7.263,26.830371,0.0072629999999999995,211475.99162033998,0.0072629999999999995,7.6394945
92,135,227,U,False,29045.034,8.51,29.045034,0.00851,211478.20628334,0.00851,7.6262918
93,134,227,Np,False,32579.018,76.989,32.579018,0.076989,211481.74026733998,0.076989,7.6072771
94,133,227,Pu,True,36770.0,100.0,36.77,0.1,211485.93124933998,0.1,7.585
95,132,227,Am,True,42180.0,200.0,42.18,0.2,211491.34124933998,0.2,7.558
85,143,228,At,True,41880.0,400.0,41.88,0.4,212422.53535176002,0.4,7.596
86,142,228,Rn,False,35243.466,17.677,35.243466,0.017677,212415.89881776003,0.017677,7.6216457
87,141,228,Fr,False,33384.221,6.732,33.384221,0.006732,212414.03957276,0.006732,7.6263689
88,140,228,Ra,False,28940.194,1.995,28.940193999999998,0.0019950000000000002,212409.59554576,0.0019950000000000002,7.6424289
89,139,228,Ac,False,28894.654,2.093,28.894654,0.002093,212409.55000576001,0.002093,7.6391973
90,138,228,Th,False,26770.899,1.806,26.770899,0.001806,212407.42625076,0.001806,7.6450807
91,137,228,Pa,False,28923.599,4.34,28.923599,0.00434,212409.57895076,0.00434,7.6322076
92,136,228,U,False,29220.001,13.474,29.220001,0.013474,212409.87535276002,0.013474,7.6274763000000005
93,135,228,Np,True,33825.0,100.0,33.825,0.1,212414.48035176002,0.1,7.604
94,134,228,Pu,False,36107.809,23.352,36.107809,0.023352,212416.76316076002,0.023352,7.5904039
95,133,228,Am,True,42850.0,200.0,42.85,0.2,212423.50535176002,0.2,7.557
85,144,229,At,True,44890.0,400.0,44.89,0.4,213357.03945418002,0.4,7.585
86,143,229,Rn,False,39362.4,13.041,39.3624,0.013041,213351.51185418002,0.013041,7.6056227
87,142,229,Fr,False,35668.253,5.001,35.668253,0.005001,213347.81770718002,0.005001,7.618338
88,141,229,Ra,False,32561.963,15.441,32.561963,0.015441,213344.71141718,0.015441,7.6284862
89,140,229,Ac,False,30689.936,12.109,30.689936000000003,0.012109,213342.83939018002,0.012109,7.6332446
90,139,229,Th,False,29585.517,2.404,29.585517,0.002404,213341.73497118,0.002404,7.634651
91,138,229,Pa,False,29896.848,3.28,29.896848000000002,0.00328,213342.04630218,0.00328,7.629875200000001
92,137,229,U,False,31210.62,5.938,31.21062,0.005938,213343.36007418,0.005938,7.6207218
93,136,229,Np,False,33801.378,101.177,33.801378,0.101177,213345.95083218,0.101177,7.605992100000001
94,135,229,Pu,False,37394.924,60.633,37.394923999999996,0.060633,213349.54437818,0.060633,7.5868834
95,134,229,Am,False,42180.414,106.348,42.180414,0.106348,213354.32986818,0.106348,7.5625697
86,144,230,Rn,True,42170.0,200.0,42.17,0.2,214285.8135566,0.2,7.595
87,143,230,Fr,False,39486.769,6.541,39.486769,0.006541,214283.1303256,0.006541,7.6037052
88,142,230,Ra,False,34516.306,10.296,34.516306,0.010296,214278.1598626,0.010296,7.6219144
89,141,230,Ac,False,33838.386,15.835,33.838386,0.015835000000000002,214277.4819426,0.015835000000000002,7.6214604
90,140,230,Th,False,30862.512,1.209,30.862512,0.001209,214274.5060686,0.001209,7.6309974
91,139,230,Pa,False,32173.543,3.038,32.173543,0.003038,214275.8170996,0.003038,7.6218958
92,138,230,U,False,31615.017,4.509,31.615016999999998,0.004509,214275.2585736,0.004509,7.6209227
93,137,230,Np,False,35236.615,55.007,35.236615,0.055007,214278.8801716,0.055007,7.6017751
94,136,230,Pu,False,36932.17,14.451,36.93217,0.014451,214280.5757266,0.014451,7.591001599999999
95,135,230,Am,True,42872.0,143.0,42.872,0.143,214286.5155566,0.143,7.562
86,145,231,Rn,True,46550.0,300.0,46.55,0.3,215221.68765901998,0.3,7.579
87,144,231,Fr,False,42080.575,7.731,42.080574999999996,0.007731,215217.21823402,0.007731,7.5945009
88,143,231,Ra,False,38216.488,11.37,38.216488,0.01137,215213.35414702,0.01137,7.6078418
89,142,231,Ac,False,35762.853,13.041,35.762853,0.013041,215210.90051202,0.013041,7.6150768
90,141,231,Th,False,33815.811,1.217,33.815811000000004,0.001217,215208.95347002,0.001217,7.6201188
91,140,231,Pa,False,33424.338,1.771,33.424338000000006,0.001771,215208.56199702,0.001771,7.6184267
92,139,231,U,False,33805.952,2.67,33.805952,0.00267,215208.94361102,0.00267,7.613387899999999
93,138,231,Np,False,35623.686,51.154,35.623686,0.051154000000000005,215210.76134502,0.051154000000000005,7.6021320999999995
94,137,231,Pu,False,38308.577,22.061,38.308577,0.022061,215213.44623601998,0.022061,7.5871224
95,136,231,Am,True,42410.0,300.0,42.41,0.3,215217.54765902,0.3,7.566
96,135,231,Cm,True,47270.0,300.0,47.27,0.3,215222.40765901998,0.3,7.542
87,145,232,Fr,False,46072.834,13.972,46.072834,0.013972,216152.70459543998,0.013972,7.5793481
88,144,232,Ra,False,40496.955,9.151,40.496955,0.009151,216147.12871644,0.009151,7.6000099
89,143,232,Ac,False,39154.423,13.041,39.154423,0.013041,216145.78618444,0.013041,7.6024245
90,142,232,Th,False,35446.71,1.421,35.446709999999996,0.001421,216142.07847143998,0.001421,7.6150338
91,141,232,Pa,False,35946.549,7.645,35.946549,0.007645,216142.57831043997,0.007645,7.6095072
92,140,232,U,False,34609.445,1.808,34.609445,0.0018080000000000001,216141.24120644,0.0018080000000000001,7.6118984
93,139,232,Np,True,37359.0,100.0,37.359,0.1,216143.99076143999,0.1,7.597
94,138,232,Pu,False,38360.915,16.885,38.360915,0.016885,216144.99267644,0.016885,7.588983900000001
95,137,232,Am,True,43420.0,300.0,43.42,0.3,216150.05176144,0.3,7.564
96,136,232,Cm,True,46333.0,201.0,46.333,0.201,216152.96476144,0.201,7.548
87,146,233,Fr,False,48920.052,19.561,48.920052000000005,0.019561,217087.04591586,0.019561,7.5692398
88,145,233,Ra,False,44334.062,8.603,44.334061999999996,0.008603,217082.45992586002,0.008603,7.5855644
89,144,233,Ac,False,41308.037,13.041,41.308037,0.013041,217079.43390086002,0.013041,7.5951939
90,143,233,Th,False,38731.642,1.424,38.731642,0.001424,217076.85750586,0.001424,7.602893699999999
91,142,233,Pa,False,37489.41,1.336,37.48941000000001,0.0013360000000000002,217075.61527386002,0.0013360000000000002,7.6048675
92,141,233,U,False,36919.111,2.254,36.919110999999994,0.002254,217075.04497486,0.002254,7.6039574000000005
93,140,233,Np,False,37948.531,50.981,37.948531,0.050981,217076.07439486,0.050981,7.5961815999999995
94,139,233,Pu,False,40051.836,54.178,40.051836,0.054178,217078.17769986,0.054178,7.5837968
95,138,233,Am,True,43285.0,114.0,43.285,0.114,217081.41086386002,0.114,7.567
96,137,233,Cm,False,47293.34,81.095,47.29333999999999,0.081095,217085.41920386002,0.081095,7.5460020000000005
97,136,233,Bk,True,52771.0,233.0,52.771,0.233,217090.89686386002,0.233,7.519
88,146,234,Ra,False,46930.629,8.383,46.930629,0.008383,218016.55059528002,0.008383,7.5765439
89,145,234,Ac,False,44841.195,13.972,44.841195,0.013972,218014.46116128,0.013972,7.5821297
90,144,234,Th,False,40612.958,2.589,40.612958,0.002589,218010.23292428002,0.002589,7.5968557
91,143,234,Pa,False,40338.87,4.094,40.33887,0.004094,218009.95883628,0.004094,7.594683699999999
92,142,234,U,False,38144.959,1.129,38.144959,0.001129,218007.76492528,0.001129,7.600716
93,141,234,Np,False,39954.806,8.397,39.954806,0.008397,218009.57477228,0.008397,7.5896382000000004
94,140,234,Pu,False,40349.986,6.798,40.349985999999994,0.006798,218009.96995228,0.006798,7.5846061
95,139,234,Am,True,44462.0,160.0,44.462,0.16,218014.08196628,0.16,7.564
96,138,234,Cm,False,46722.411,17.078,46.722411,0.017078,218016.34237728,0.017078,7.5506868
97,137,234,Bk,True,53395.0,153.0,53.395,0.153,218023.01496628,0.153,7.519
88,147,235,Ra,True,51130.0,300.0,51.13,0.3,218952.2440687,0.3,7.561
89,146,235,Ac,False,47357.16,13.972,47.35716,0.013972,218948.47122870001,0.013972,7.5735051
90,145,235,Th,False,44017.754,13.041,44.017754000000004,0.013041,218945.1318227,0.013041,7.5843862
91,144,235,Pa,False,42288.901,13.972,42.288900999999996,0.013972,218943.4029697,0.013972,7.5884139
92,143,235,U,False,40918.782,1.116,40.918782,0.001116,218942.0328507,0.001116,7.5909151
93,142,235,Np,False,41043.044,1.388,41.043044,0.001388,218942.1571127,0.001388,7.5870571
94,141,235,Pu,False,42182.346,20.521,42.182345999999995,0.020521,218943.2964147,0.020521,7.5788799
95,140,235,Am,False,44624.602,52.78,44.624601999999996,0.05278,218945.7386707,0.05278,7.5651582
96,139,235,Cm,True,48013.0,102.0,48.013,0.102,218949.1270687,0.102,7.547
97,138,235,Bk,True,52770.0,401.0,52.77,0.401,218953.8840687,0.401,7.524
89,147,236,Ac,False,51220.998,38.191,51.220998,0.038191,219883.82916912,0.038191,7.5592423
90,146,236,Th,False,46255.203,13.972,46.255203,0.013972,219878.86337412,0.013972,7.5769687999999995
91,145,236,Pa,False,45333.955,13.972,45.333955,0.013972,219877.94212612,0.013972,7.5775573000000005
92,144,236,U,False,42444.582,1.112,42.444582000000004,0.0011120000000000001,219875.05275312,0.0011120000000000001,7.5864854
93,143,236,Np,False,43378.094,50.421,43.378094,0.050421,219875.98626512,0.050421,7.5792148
94,142,236,Pu,False,42901.508,1.81,42.901508,0.00181,219875.50967912,0.00181,7.5779192
95,141,236,Am,True,46041.0,119.0,46.041,0.119,219878.64917112,0.119,7.561
96,140,236,Cm,False,47852.82,17.635,47.85282,0.017635,219880.46099112,0.017635,7.550309
97,139,236,Bk,True,53542.0,361.0,53.542,0.361,219886.15017111998,0.361,7.523
89,148,237,Ac,True,54020.0,400.0,54.02,0.4,220818.12227353998,0.4,7.55
90,147,237,Th,False,49955.097,15.835,49.955097,0.015835000000000002,220814.05737054,0.015835000000000002,7.5634433
91,146,237,Pa,False,47527.624,13.041,47.527624,0.013041,220811.62989754,0.013041,7.5703847
92,145,237,U,False,45390.133,1.202,45.390133,0.001202,220809.49240654,0.001202,7.5761026000000005
93,144,237,Np,False,44871.599,1.12,44.871599,0.0011200000000000001,220808.97387254,0.0011200000000000001,7.5749895
94,143,237,Pu,False,45091.662,1.697,45.091662,0.0016970000000000002,220809.19393553998,0.0016970000000000002,7.5707599
95,142,237,Am,True,46570.0,59.0,46.57,0.059,220810.67227354,0.059,7.561
96,141,237,Cm,False,49247.151,74.399,49.247150999999995,0.074399,220813.34942453998,0.074399,7.5466241
97,140,237,Bk,True,53210.0,230.0,53.21,0.23,220817.31227353998,0.23,7.527
98,139,237,Cf,False,57938.255,97.347,57.938255,0.09734699999999999,220822.04052853998,0.09734699999999999,7.5033507
90,148,238,Th,True,52525.0,283.0,52.525,0.283,221748.12137595998,0.283,7.555
91,147,238,Pa,False,50894.043,15.835,50.894042999999996,0.015835000000000002,221746.49041896,0.015835000000000002,7.5583449
92,146,238,U,False,47307.732,1.492,47.307732,0.001492,221742.90410795997,0.001492,7.5701262
93,145,238,Np,False,47454.597,1.137,47.454597,0.001137,221743.05097296,0.001137,7.566222
94,144,238,Pu,False,46163.148,1.138,46.163148,0.001138,221741.75952395998,0.001138,7.5683611
95,143,238,Am,False,48421.421,58.911,48.421421,0.058911,221744.01779696,0.058911,7.5555853
96,142,238,Cm,False,49445.203,12.234,49.445203,0.012234,221745.04157896,0.012234,7.5479966
97,141,238,Bk,True,54216.0,256.0,54.216,0.256,221749.81237595997,0.256,7.525
98,140,238,Cf,True,57278.0,298.0,57.278,0.298,221752.87437595997,0.298,7.509
90,149,239,Th,True,56500.0,400.0,56.5,0.4,222683.59047838,0.4,7.54
91,148,239,Pa,True,53337.0,196.0,53.337,0.196,222680.42747838,0.196,7.55
92,147,239,U,False,50572.668,1.502,50.572668,0.001502,222677.66314638001,0.001502,7.5585624
93,146,239,Np,False,49311.005,1.31,49.311004999999994,0.00131,222676.40148338,0.00131,7.560568
94,145,239,Pu,False,48588.22,1.112,48.58822,0.0011120000000000001,222675.67869838,0.0011120000000000001,7.5603187
95,144,239,Am,False,49390.36,1.982,49.39036,0.001982,222676.48083838,0.001982,7.5536891
96,143,239,Cm,False,51146.962,150.07,51.146962,0.15006999999999998,222678.23744038,0.15006999999999998,7.543065899999999
97,142,239,Bk,True,54250.0,207.0,54.25,0.207,222681.34047838,0.207,7.527
98,141,239,Cf,True,58202.0,120.0,58.202,0.12,222685.29247838,0.12,7.507
99,140,239,Es,True,63630.0,300.0,63.63,0.3,222690.72047838,0.3,7.481
91,149,240,Pa,True,57010.0,200.0,57.01,0.2,223615.5945808,0.2,7.537
92,148,240,U,False,52715.497,2.553,52.715497000000006,0.002553,223611.3000778,0.002553,7.5517705
93,147,240,Np,False,52316.229,17.032,52.316229,0.017032,223610.9008098,0.017032,7.5501743
94,146,240,Pu,False,50125.319,1.105,50.125319000000005,0.001105,223608.70989980001,0.001105,7.556043300000001
95,145,240,Am,False,51510.11,13.832,51.51011,0.013832,223610.0946908,0.013832,7.5470136000000005
96,144,240,Cm,False,51724.222,1.905,51.724222000000005,0.001905,223610.3088028,0.001905,7.5428617000000004
97,143,240,Bk,True,55664.0,150.0,55.664,0.15,223614.2485808,0.15,7.523
98,142,240,Cf,False,57988.719,18.034,57.988718999999996,0.018033999999999998,223616.5732998,0.018033999999999998,7.51024
99,141,240,Es,True,64225.0,366.0,64.225,0.366,223622.8095808,0.366,7.481
91,150,241,Pa,True,59740.0,300.0,59.74,0.3,224549.81868322,0.3,7.528
92,149,241,U,True,56197.0,196.0,56.197,0.196,224546.27568321998,0.196,7.539
93,148,241,Np,False,54315.115,100.006,54.315115,0.100006,224544.39379822,0.100006,7.5440426
94,147,241,Pu,False,52955.115,1.105,52.955115,0.001105,224543.03379821999,0.001105,7.5464395
95,146,241,Am,False,52934.335,1.113,52.934335,0.001113,224543.01301822,0.001113,7.5432795
96,145,241,Cm,False,53701.77,1.607,53.701769999999996,0.001607,224543.78045322,0.001607,7.5368488
97,144,241,Bk,True,55981.0,165.0,55.981,0.165,224546.05968322,0.165,7.524
98,143,241,Cf,True,59327.0,167.0,59.327,0.167,224549.40568322,0.167,7.507
99,142,241,Es,True,63893.0,231.0,63.893,0.231,224553.97168322,0.231,7.485
100,141,241,Fm,True,69220.0,300.0,69.22,0.3,224559.29868322,0.3,7.459
92,150,242,U,True,58620.0,201.0,58.62,0.201,225480.19278563999,0.201,7.532
93,149,242,Np,False,57416.876,200.004,57.416875999999995,0.200004,225478.98966164,0.200004,7.5334042
94,148,242,Pu,False,54716.876,1.245,54.716876,0.001245,225476.28966163998,0.001245,7.5413284
95,147,242,Am,False,55468.014,1.118,55.468014000000004,0.001118,225477.04079964,0.001118,7.5349917
96,146,242,Cm,False,54803.699,1.141,54.803699,0.001141,225476.37648464,0.001141,7.534504
97,145,242,Bk,True,57752.0,135.0,57.752,0.135,225479.32478564,0.135,7.519
98,144,242,Cf,False,59386.982,12.892,59.386982,0.012891999999999999,225480.95976764,0.012891999999999999,7.5090991
99,143,242,Es,True,64801.0,257.0,64.801,0.257,225486.37378564,0.257,7.483
100,142,242,Fm,True,68400.0,401.0,68.4,0.401,225489.97278563998,0.401,7.465
92,151,243,U,True,62480.0,300.0,62.48,0.3,226415.54688806,0.3,7.518
93,150,243,Np,True,59806.0,32.0,59.806,0.032,226412.87288806,0.032,7.526
94,149,243,Pu,False,57754.561,2.542,57.754561,0.002542,226410.82144906,0.002542,7.5310087
95,148,243,Am,False,57175.005,1.388,57.175005,0.001388,226410.24189305998,0.001388,7.5301742
96,147,243,Cm,False,57181.936,1.496,57.181936,0.001496,226410.24882406,0.001496,7.5269261
97,146,243,Bk,False,58689.629,4.524,58.689629000000004,0.004524,226411.75651705998,0.004524,7.5175021
98,145,243,Cf,True,60990.0,181.0,60.99,0.181,226414.05688805997,0.181,7.505
99,144,243,Es,True,64747.0,207.0,64.747,0.207,226417.81388806,0.207,7.486
100,143,243,Fm,True,69316.0,130.0,69.316,0.13,226422.38288805998,0.13,7.464
93,151,244,Np,True,63240.0,100.0,63.24,0.1,227347.80099048,0.1,7.514
94,150,244,Pu,False,59806.021,2.346,59.806021,0.002346,227344.36701148,0.002346,7.5248154000000005
95,149,244,Am,False,59879.135,1.491,59.879135000000005,0.0014910000000000001,227344.44012548,0.0014910000000000001,7.5213095
96,148,244,Cm,False,58451.835,1.106,58.451835,0.001106,227343.01282548002,0.001106,7.5239527
97,147,244,Bk,False,60713.825,14.399,60.713825,0.014398999999999999,227345.27481548002,0.014398999999999999,7.511475900000001
98,146,244,Cf,False,61478.096,2.617,61.478096,0.002617,227346.03908648,0.002617,7.5051373
99,145,244,Es,True,66026.0,181.0,66.026,0.181,227350.58699048002,0.181,7.483
100,144,244,Fm,True,68964.0,201.0,68.964,0.201,227353.52499048001,0.201,7.468
101,143,244,Md,True,75597.0,374.0,75.597,0.374,227360.15799048002,0.374,7.438
93,152,245,Np,True,65850.0,200.0,65.85,0.2,228281.9050929,0.2,7.506
94,151,245,Pu,False,63178.173,13.62,63.178173,0.013619999999999998,228279.2332659,0.013619999999999998,7.5132822
95,150,245,Am,False,61900.417,1.886,61.900417000000004,0.0018859999999999999,228277.9555099,0.0018859999999999999,7.5153042999999995
96,149,245,Cm,False,61004.524,1.149,61.004523999999996,0.001149,228277.0596169,0.001149,7.5157677000000005
97,148,245,Bk,False,61813.776,1.792,61.813776,0.001792,228277.8688689,0.001792,7.509271399999999
98,147,245,Cf,False,63385.151,2.428,63.385151,0.002428,228279.4402439,0.002428,7.4996643999999995
99,146,245,Es,True,66315.0,165.0,66.315,0.165,228282.3700929,0.165,7.485
100,145,245,Fm,True,70192.0,195.0,70.192,0.195,228286.2470929,0.195,7.465
101,144,245,Md,True,75325.0,260.0,75.325,0.26,228291.3800929,0.26,7.441
94,152,246,Pu,False,65394.772,14.985,65.394772,0.014985,229212.94396732,0.014985,7.5065401000000005
95,151,246,Am,True,64994.0,18.0,64.994,0.018,229212.54319532,0.018,7.505
96,150,246,Cm,False,62616.912,1.525,62.616912,0.0015249999999999999,229210.16610732,0.0015249999999999999,7.5114716
97,149,246,Bk,False,63966.912,60.019,63.966911999999994,0.060018999999999996,229211.51610732,0.060018999999999996,7.5028035
98,148,246,Cf,False,64090.228,1.514,64.090228,0.001514,229211.63942331998,0.001514,7.499122000000001
99,147,246,Es,False,67818.802,89.925,67.81880199999999,0.08992499999999999,229215.36799732,0.08992499999999999,7.4807849
100,146,246,Fm,False,70191.187,13.67,70.191187,0.01367,229217.74038232,0.01367,7.4679608
101,145,246,Md,True,76115.0,260.0,76.115,0.26,229223.66419532,0.26,7.441
94,153,247,Pu,True,69210.0,200.0,69.21,0.2,230148.25329773998,0.2,7.493
