source,snid,ra,dec,z_helio,band,mjd,mag,mag_err,flux_nu_jy,flux_nu_jy_err,zp,zpsys,wavelength_eff_nm
osc,SN2011fe,,,,uvw2,55811.6352,12.583,0.031,0.033637696587738596,0.0009604253681972365,,AB,550.0
osc,SN2011fe,,,,r,55811.636192,10.181,0.006,0.30734506840427483,0.0016984516149910049,,AB,623.0
osc,SN2011fe,,,,g,55811.637396,10.162,0.042,0.31277083454996807,0.012099048547455471,,AB,468.6
osc,SN2011fe,,,,uvm2,55811.6389,13.092,0.051,0.02104874704186932,0.0009887172357621406,,AB,550.0
osc,SN2011fe,,,,g,55811.639641,10.168,0.037,0.31104716610169936,0.010599946004680475,,AB,468.6
osc,SN2011fe,,,,uvm2,55811.6399,13.103,0.038,0.020836570937415415,0.0007292652599700068,,AB,550.0
osc,SN2011fe,,,,g,55811.641852,10.166,0.058,0.31162066420511236,0.016646767828768207,,AB,468.6
osc,SN2011fe,,,,uvw1,55811.6423,10.97,0.028,0.14860254554796667,0.0038323040689888285,,AB,550.0
osc,SN2011fe,,,,g,55811.644062,10.165,0.042,0.3119078096586093,0.012065663784860082,,AB,468.6
osc,SN2011fe,,,,g,55811.646215,10.153,0.061,0.3153742632116406,0.017718696283316543,,AB,468.6
osc,SN2011fe,,,,g,55811.648414,10.215,0.057,0.2978696457461568,0.015637840695671815,,AB,468.6
osc,SN2011fe,,,,g,55811.650648,10.172,0.058,0.3099033343028792,0.016555028109771074,,AB,468.6
osc,SN2011fe,,,,g,55811.652859,10.179,0.046,0.307911740706847,0.013045470907613583,,AB,468.6
osc,SN2011fe,,,,r,55811.655162,10.18,0.012,0.30762827407445054,0.0034000333347231197,,AB,623.0
osc,SN2011fe,,,,g,55811.656528,10.164,0.077,0.31219521970467257,0.022140766617076188,,AB,468.6
osc,SN2011fe,,,,g,55811.658785,10.173,0.042,0.3096180341894713,0.011977087416786198,,AB,468.6
osc,SN2011fe,,,,g,55811.660903,10.16,0.047,0.31334751069418687,0.01356437497256307,,AB,468.6
osc,SN2011fe,,,,g,55811.663194,10.224,0.054,0.2954107184853194,0.014692499640611074,,AB,468.6
osc,SN2011fe,,,,g,55811.665405,10.177,0.048,0.30847945782038744,0.013637763860584507,,AB,468.6
osc,SN2011fe,,,,g,55811.667685,10.199,0.05,0.30229171807064986,0.013921048075300747,,AB,468.6
osc,SN2011fe,,,,g,55811.669873,10.155,0.057,0.31479385708780827,0.01652634385347987,,AB,468.6
osc,SN2011fe,,,,g,55811.67213,10.156,0.062,0.3145040547101433,0.017959474231931644,,AB,468.6
osc,SN2011fe,,,,r,55811.674398,10.173,0.006,0.3096180341894713,0.001711012488112314,,AB,623.0
osc,SN2011fe,,,,g,55811.675637,10.216,0.06,0.2975954239669581,0.016445730887269458,,AB,468.6
osc,SN2011fe,,,,g,55811.677812,10.167,0.059,0.3113337831005972,0.01691819165874389,,AB,468.6
osc,SN2011fe,,,,b,55812.14,9.992,0.018,0.3657853005349649,0.006064212817786731,,AB,438.0
osc,SN2011fe,,,,i,55812.14,10.186,0.012,0.305932946085891,0.003381295877342994,,AB,763.0
osc,SN2011fe,,,,r,55812.14,10.015,0.015,0.35811808123269234,0.004947584132268169,,AB,623.0
osc,SN2011fe,,,,v,55812.14,10.073,0.016,0.33948942362147055,0.005002901030783609,,AB,545.0
osc,SN2011fe,,,,uvw2,55812.3723,12.532,0.03,0.03525544890706159,0.0009741440532025589,,AB,550.0
osc,SN2011fe,,,,uvm2,55812.3767,12.963,0.046,0.02370425164139928,0.0010042914390492076,,AB,550.0
osc,SN2011fe,,,,uvm2,55812.3779,13.03,0.036,0.02228569840753369,0.0007389319239381344,,AB,550.0
osc,SN2011fe,,,,uvw1,55812.3807,10.93,0.028,0.15417936366890625,0.003976124369630911,,AB,550.0
osc,SN2011fe,,,,uvw2,55812.5726,12.605,0.031,0.03296296345076987,0.0009411603504568635,,AB,550.0
osc,SN2011fe,,,,uvm2,55812.5768,13.032,0.038,0.0222446844208567,0.0007785482369364874,,AB,550.0
osc,SN2011fe,,,,uvw1,55812.5789,10.962,0.029,0.14970153341648007,0.00399852602322039,,AB,550.0
osc,SN2011fe,,,,g,55812.626782,10.096,0.053,0.33237339173636987,0.01622474196294476,,AB,468.6
osc,SN2011fe,,,,r,55812.627419,10.145,0.01,0.31770660878508217,0.002926186005336886,,AB,623.0
osc,SN2011fe,,,,g,55812.629039,10.096,0.054,0.33237339173636987,0.016530869169792774,,AB,468.6
osc,SN2011fe,,,,g,55812.632755,10.098,0.062,0.33176170088373597,0.018944956762654754,,AB,468.6
osc,SN2011fe,,,,g,55812.634769,10.101,0.069,0.3308462747178833,0.021025726926569108,,AB,468.6
osc,SN2011fe,,,,g,55812.636678,10.115,0.041,0.32660757185355554,0.012333484309827251,,AB,468.6
osc,SN2011fe,,,,g,55812.638542,10.108,0.051,0.32872009132756436,0.015440882033993217,,AB,468.6
osc,SN2011fe,,,,g,55812.640463,10.089,0.064,0.33452320491645215,0.019718864509471114,,AB,468.6
osc,SN2011fe,,,,r,55812.642477,10.151,0.005,0.3159557394683901,0.0014550299514916511,,AB,623.0
osc,SN2011fe,,,,g,55812.643565,10.102,0.059,0.3305416943237752,0.017961968919924902,,AB,468.6
osc,SN2011fe,,,,g,55812.645486,10.123,0.052,0.32420988259119526,0.015527633527241392,,AB,468.6
osc,SN2011fe,,,,g,55812.647454,10.134,0.047,0.3209417740535782,0.013893119999510853,,AB,468.6
osc,SN2011fe,,,,g,55812.649387,10.121,0.04,0.3248076496601073,0.011966356035164731,,AB,468.6
osc,SN2011fe,,,,g,55812.65125,10.107,0.054,0.3290229931904385,0.016364234290447838,,AB,468.6
osc,SN2011fe,,,,g,55812.653206,10.131,0.036,0.3218297952287724,0.010670983041241408,,AB,468.6
osc,SN2011fe,,,,g,55812.655289,10.106,0.042,0.32932617416475346,0.012739465861323976,,AB,468.6
osc,SN2011fe,,,,g,55812.657211,10.094,0.065,0.3329862104036316,0.019934956190447505,,AB,468.6
osc,SN2011fe,,,,r,55812.659282,10.126,0.015,0.3233152940688878,0.004466765858760044,,AB,623.0
osc,SN2011fe,,,,g,55812.660347,10.143,0.052,0.3182923853406559,0.015244222275337347,,AB,468.6
osc,SN2011fe,,,,g,55812.6625,10.108,0.046,0.32872009132756436,0.013927070069876236,,AB,468.6
osc,SN2011fe,,,,g,55812.664375,10.163,0.056,0.3124828945871138,0.016117213389578965,,AB,468.6
osc,SN2011fe,,,,g,55812.671748,10.113,0.045,0.3272097596997464,0.013561709669402401,,AB,468.6
osc,SN2011fe,,,,r,55812.675532,10.142,0.005,0.3185856785070972,0.0014671412683436714,,AB,623.0
osc,SN2011fe,,,,b,55812.7927,9.931,0.011,0.3869245168037583,0.003920077147827536,,AB,438.0
osc,SN2011fe,,,,ic,55812.7927,10.137,0.016,0.320056203184786,0.004716522511190796,,AB,550.0
osc,SN2011fe,,,,rc,55812.7927,9.954,0.01,0.37881419875811334,0.0034890077082996617,,AB,550.0
osc,SN2011fe,,,,v,55812.7927,10.051,0.007,0.34643857927338656,0.002233572063164221,,AB,545.0
osc,SN2011fe,,,,uvw2,55813.1161,12.541,0.031,0.034964413597997124,0.0009983058654467285,,AB,550.0
osc,SN2011fe,,,,uvm2,55813.1202,13.024,0.048,0.022409194646622246,0.0009907022887548358,,AB,550.0
osc,SN2011fe,,,,uvm2,55813.1214,13.007,0.036,0.02276282968335956,0.0007547522731670319,,AB,550.0
osc,SN2011fe,,,,uvw1,55813.1241,10.964,0.028,0.1494260268299337,0.0038535407891000578,,AB,550.0
osc,SN2011fe,,,,b,55813.14,9.921,0.017,0.3905046852780197,0.006114357816045398,,AB,438.0
osc,SN2011fe,,,,i,55813.14,10.205,0.017,0.30062579964394864,0.004707072096841083,,AB,763.0
osc,SN2011fe,,,,r,55813.14,10.015,0.016,0.35811808123269234,0.005277423074419381,,AB,623.0
osc,SN2011fe,,,,v,55813.14,10.016,0.017,0.3577883941403642,0.0056020999149983906,,AB,545.0
osc,SN2011fe,,,,g,55813.625417,10.088,0.033,0.3348314541066206,0.010176908476566805,,AB,468.6
osc,SN2011fe,,,,r,55813.626007,10.1,0.031,0.3311511357701308,0.009455045492529146,,AB,623.0
osc,SN2011fe,,,,g,55813.627593,10.062,0.046,0.3429464004735483,0.014529804157444998,,AB,468.6
osc,SN2011fe,,,,g,55813.629606,10.088,0.03,0.3348314541066206,0.009251734978697095,,AB,468.6
osc,SN2011fe,,,,g,55813.631493,10.107,0.047,0.3290229931904385,0.014242944660204601,,AB,468.6
osc,SN2011fe,,,,g,55813.633345,10.111,0.036,0.3278130578392475,0.010869371427880027,,AB,468.6
osc,SN2011fe,,,,g,55813.635243,10.078,0.059,0.3379296114063594,0.018363435782651073,,AB,468.6
osc,SN2011fe,,,,r,55813.637245,10.096,0.011,0.33237339173636987,0.003367399275328157,,AB,623.0
osc,SN2011fe,,,,g,55813.638345,10.065,0.043,0.34200011249744383,0.013544731006429096,,AB,468.6
osc,SN2011fe,,,,g,55813.640139,10.081,0.039,0.33699716619742315,0.012105048559771807,,AB,468.6
osc,SN2011fe,,,,g,55813.641979,10.112,0.028,0.3275112698549766,0.008446172758862938,,AB,468.6
osc,SN2011fe,,,,g,55813.643831,10.072,0.036,0.33980224897518013,0.011266899740007856,,AB,468.6
osc,SN2011fe,,,,g,55813.64566,10.077,0.049,0.33824099945812613,0.015265042190557096,,AB,468.6
osc,SN2011fe,,,,g,55813.647512,10.136,0.053,0.3203511216358529,0.015637877204695907,,AB,468.6
osc,SN2011fe,,,,r,55813.64956,10.104,0.005,0.3299333744767029,0.0015193993395025568,,AB,623.0
osc,SN2011fe,,,,g,55813.650671,10.09,0.06,0.3342152395035762,0.018469416679976862,,AB,468.6
osc,SN2011fe,,,,g,55813.652546,10.063,0.051,0.34263068058247886,0.016094300469237054,,AB,468.6
osc,SN2011fe,,,,g,55813.660162,10.079,0.057,0.33761851002155174,0.017724613941114284,,AB,468.6
osc,SN2011fe,,,,r,55813.662153,10.112,0.007,0.3275112698549766,0.0021115431897157345,,AB,623.0
osc,SN2011fe,,,,g,55813.663299,10.078,0.049,0.3379296114063594,0.015250989039828858,,AB,468.6
osc,SN2011fe,,,,g,55813.667373,10.109,0.04,0.3284174683191796,0.012099346669289399,,AB,468.6
osc,SN2011fe,,,,g,55813.669225,10.064,0.05,0.34231525134630475,0.015764199897090228,,AB,468.6
osc,SN2011fe,,,,g,55813.671146,10.056,0.053,0.34484683858829557,0.016833630825870107,,AB,468.6
osc,SN2011fe,,,,g,55813.672963,10.092,0.039,0.333600158964947,0.011983026947628844,,AB,468.6
osc,SN2011fe,,,,b,55813.7798,9.94,0.011,0.3837304375954794,0.0038877167354759053,,AB,438.0
osc,SN2011fe,,,,ic,55813.7798,10.162,0.016,0.31277083454996807,0.004609161351411608,,AB,550.0
osc,SN2011fe,,,,rc,55813.7798,10.037,0.01,0.3509346483324909,0.003232227559462005,,AB,550.0
osc,SN2011fe,,,,v,55813.7798,9.971,0.007,0.3729290792471425,0.002404362628131704,,AB,545.0
osc,SN2011fe,,,,b,55813.7929,9.908,0.011,0.395208474747319,0.004004005027343599,,AB,438.0
osc,SN2011fe,,,,ic,55813.7929,10.246,0.016,0.28948512247258706,0.004266010416953182,,AB,550.0
osc,SN2011fe,,,,rc,55813.7929,9.953,0.01,0.3791632602530267,0.0034922226834785647,,AB,550.0
osc,SN2011fe,,,,v,55813.7929,9.999,0.007,0.36343458151573593,0.002343149339094657,,AB,545.0
osc,SN2011fe,,,,b,55814.03,10.034,0.039,0.3519056574812611,0.012640566448483282,,AB,438.0
osc,SN2011fe,,,,i,55814.03,10.26,0.03,0.28577632623829025,0.007896291704722684,,AB,763.0
osc,SN2011fe,,,,r,55814.03,10.042,0.084,0.34932225008651463,0.027025965311531654,,AB,623.0
osc,SN2011fe,,,,v,55814.03,10.014,0.003,0.35844807211793445,0.0009904286249654529,,AB,545.0
osc,SN2011fe,,,,uvw2,55814.2524,12.601,0.034,0.033084627471788336,0.0010360503123236953,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.2536,12.549,0.031,0.0347077330851331,0.0009909771092867022,,AB,550.0
osc,SN2011fe,,,,uvm2,55814.258,12.98,0.047,0.023335991015780974,0.001010182374811789,,AB,550.0
osc,SN2011fe,,,,uvm2,55814.2592,12.96,0.036,0.023769839480382696,0.0007881419239256237,,AB,550.0
osc,SN2011fe,,,,uvw1,55814.262,11.014,0.029,0.142700747781227,0.003811535129361815,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.3277,12.547,0.03,0.034771726013754105,0.0009607782957233218,,AB,550.0
osc,SN2011fe,,,,uvm2,55814.3768,12.98,0.039,0.023335991015780974,0.000838236438673612,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.3938,12.553,0.031,0.03458010032362858,0.0009873329316408793,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.4618,12.569,0.031,0.03407424556321608,0.0009728897386221103,,AB,550.0
osc,SN2011fe,,,,g,55814.633669,10.043,0.056,0.3490006605244347,0.018000723291457514,,AB,468.6
osc,SN2011fe,,,,g,55814.635579,10.058,0.09,0.344212191946992,0.028532803032142166,,AB,468.6
osc,SN2011fe,,,,g,55814.637454,10.074,0.036,0.3391768862579153,0.011246164447472826,,AB,468.6
osc,SN2011fe,,,,g,55814.639352,10.134,0.018,0.3209417740535782,0.005320769361514794,,AB,468.6
osc,SN2011fe,,,,g,55814.641215,10.095,0.002,0.3326796599632979,0.0006128185806190544,,AB,468.6
osc,SN2011fe,,,,g,55814.643056,10.078,0.053,0.3379296114063594,0.01649596773695774,,AB,468.6
osc,SN2011fe,,,,g,55814.645012,10.098,0.042,0.33176170088373597,0.012833680387604835,,AB,468.6
osc,SN2011fe,,,,r,55814.646933,10.094,0.012,0.3329862104036316,0.003680299604390309,,AB,623.0
osc,SN2011fe,,,,g,55814.647986,10.078,0.061,0.3379296114063594,0.018985925131215515,,AB,468.6
osc,SN2011fe,,,,g,55814.649792,10.067,0.072,0.34137070489257576,0.022637810772590822,,AB,468.6
osc,SN2011fe,,,,uvm2,55814.7782,13.038,0.04,0.02212209479151,0.0008150080910837145,,AB,550.0
osc,SN2011fe,,,,b,55814.7803,9.916,0.011,0.3923071730079935,0.003974610853148505,,AB,438.0
osc,SN2011fe,,,,ic,55814.7803,10.196,0.016,0.3031281359770573,0.004467061293874203,,AB,550.0
osc,SN2011fe,,,,rc,55814.7803,9.926,0.01,0.38871047922689367,0.0035801558198336686,,AB,550.0
osc,SN2011fe,,,,v,55814.7803,10.024,0.007,0.3551618004396764,0.00228981274842131,,AB,545.0
osc,SN2011fe,,,,uvw2,55814.7905,12.566,0.031,0.03416852637685629,0.000975581649613047,,AB,550.0
osc,SN2011fe,,,,b,55814.794,9.893,0.011,0.4007063722859335,0.004059706285770577,,AB,438.0
osc,SN2011fe,,,,ic,55814.794,10.18,0.016,0.30762827407445054,0.004533377779630827,,AB,550.0
osc,SN2011fe,,,,rc,55814.794,9.92,0.01,0.3908645190689931,0.003599995259954202,,AB,550.0
osc,SN2011fe,,,,v,55814.794,9.988,0.007,0.36713538881082664,0.0023670093254818713,,AB,545.0
osc,SN2011fe,,,,uvm2,55814.8448,12.981,0.039,0.023314507668729337,0.0008374647498127801,,AB,550.0
osc,SN2011fe,,,,b,55814.8468,9.931,0.011,0.3869245168037583,0.003920077147827536,,AB,438.0
osc,SN2011fe,,,,ic,55814.8468,10.214,0.016,0.2981441202092953,0.00439361412324959,,AB,550.0
osc,SN2011fe,,,,rc,55814.8468,9.964,0.01,0.3753412093084968,0.003457020293360411,,AB,550.0
osc,SN2011fe,,,,v,55814.8468,10.028,0.007,0.3538557433353455,0.0022813922870880228,,AB,545.0
osc,SN2011fe,,,,b,55814.86,9.97,0.06,0.37327271784972216,0.020627812697811426,,AB,438.0
osc,SN2011fe,,,,i,55814.86,10.34,0.05,0.2654766012128288,0.012225649289827695,,AB,763.0
osc,SN2011fe,,,,r,55814.86,10.0,0.03,0.36310000000000003,0.010032823767193659,,AB,623.0
osc,SN2011fe,,,,u,55814.86,9.55,0.03,0.5495740893071869,0.015185293266414086,,AB,355.1
osc,SN2011fe,,,,v,55814.86,9.99,0.03,0.36645972293444373,0.010125656342538942,,AB,545.0
osc,SN2011fe,,,,uvw2,55814.8605,12.585,0.031,0.03357579069569681,0.0009586578277533558,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.9134,12.612,0.033,0.032751126985497654,0.0009954417894374175,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.9151,12.579,0.03,0.03376185100215511,0.0009328744179533814,,AB,550.0
osc,SN2011fe,,,,uvm2,55814.9212,13.004,0.044,0.02282581268027784,0.000925027417830247,,AB,550.0
osc,SN2011fe,,,,uvm2,55814.9229,12.987,0.035,0.023186022283212624,0.0007474290498521444,,AB,550.0
osc,SN2011fe,,,,uvw1,55814.9269,11.058,0.028,0.13703334180603413,0.0035339464169601986,,AB,550.0
osc,SN2011fe,,,,uvw2,55814.9994,12.576,0.031,0.033855267444100376,0.0009666374632877908,,AB,550.0
osc,SN2011fe,,,,b,55815.03,9.981,0.015,0.3695100448975157,0.005104969926555482,,AB,438.0
osc,SN2011fe,,,,i,55815.03,10.32,0.027,0.2704121797252646,0.006724588183193748,,AB,763.0
osc,SN2011fe,,,,r,55815.03,10.011,0.025,0.3594398703317605,0.008276408872536247,,AB,623.0
osc,SN2011fe,,,,v,55815.03,10.012,0.012,0.3591089663871486,0.003969018973265032,,AB,545.0
osc,SN2011fe,,,,b,55815.14,9.936,0.016,0.38514676013258275,0.005675732406375928,,AB,438.0
osc,SN2011fe,,,,i,55815.14,10.276,0.014,0.2815958492099441,0.003631031065982973,,AB,763.0
osc,SN2011fe,,,,r,55815.14,10.016,0.014,0.3577883941403642,0.004613494047645733,,AB,623.0
osc,SN2011fe,,,,v,55815.14,9.976,0.015,0.3712156257705224,0.005128533397113968,,AB,545.0
osc,SN2011fe,,,,uvw2,55815.2528,12.587,0.03,0.033513998733556837,0.0009260260066861117,,AB,550.0
osc,SN2011fe,,,,uvm2,55815.2586,13.066,0.046,0.021558882667542672,0.0009133973780748031,,AB,550.0
osc,SN2011fe,,,,uvm2,55815.2604,12.994,0.035,0.023037017324616164,0.0007426256975018947,,AB,550.0
osc,SN2011fe,,,,uvw1,55815.2642,11.067,0.028,0.1359021254346364,0.0035047735310784088,,AB,550.0
osc,SN2011fe,,,,uvw2,55815.3919,12.634,0.031,0.032094177405357825,0.0009163547233719924,,AB,550.0
osc,SN2011fe,,,,uvm2,55815.3963,13.017,0.047,0.02255413880642595,0.0009763370874587045,,AB,550.0
osc,SN2011fe,,,,uvm2,55815.3976,13.041,0.036,0.02206105355509946,0.0007314833239447006,,AB,550.0
osc,SN2011fe,,,,uvw1,55815.4004,11.104,0.029,0.13134884218408754,0.0035083258775432473,,AB,550.0
osc,SN2011fe,,,,b,55815.7831,9.895,0.011,0.39996892329448763,0.004052234913930572,,AB,438.0
osc,SN2011fe,,,,ic,55815.7831,10.283,0.016,0.27978617365024955,0.004123081425106612,,AB,550.0
osc,SN2011fe,,,,rc,55815.7831,9.955,0.01,0.3784654586127085,0.003485795692859111,,AB,550.0
osc,SN2011fe,,,,v,55815.7831,10.102,0.007,0.3305416943237752,0.0021310810582961747,,AB,545.0
osc,SN2011fe,,,,b,55816.03,10.072,0.052,0.33980224897518013,0.016274410735566902,,AB,438.0
osc,SN2011fe,,,,i,55816.03,10.362,0.036,0.26015144883621155,0.008625900211359321,,AB,763.0
osc,SN2011fe,,,,r,55816.03,10.006,0.035,0.36109896939090447,0.01164045545621014,,AB,623.0
osc,SN2011fe,,,,v,55816.03,9.998,0.008,0.36376947133439375,0.00268035251833888,,AB,545.0
osc,SN2011fe,,,,b,55816.14,9.994,0.026,0.36511211932392906,0.008743297921558122,,AB,438.0
osc,SN2011fe,,,,i,55816.14,10.319,0.012,0.2706613532779113,0.002991459827075106,,AB,763.0
osc,SN2011fe,,,,r,55816.14,10.025,0.014,0.3548348349290543,0.004575409447742804,,AB,623.0
osc,SN2011fe,,,,v,55816.14,9.976,0.016,0.3712156257705224,0.005470435623588233,,AB,545.0
osc,SN2011fe,,,,uvw2,55816.3175,12.674,0.034,0.03093329967262053,0.0009686811439647936,,AB,550.0
osc,SN2011fe,,,,uvw2,55816.3184,12.682,0.032,0.0307062123456075,0.0009050069351591114,,AB,550.0
osc,SN2011fe,,,,uvw2,55816.325,12.708,0.031,0.029979628640480326,0.0008559800104132353,,AB,550.0
osc,SN2011fe,,,,uvm2,55816.3307,13.076,0.046,0.021361229643196304,0.0009050233005778127,,AB,550.0
osc,SN2011fe,,,,uvm2,55816.3323,13.034,0.035,0.02220374591519329,0.0007157642009413212,,AB,550.0
osc,SN2011fe,,,,uvw1,55816.3343,11.198,0.029,0.12045539300408696,0.0032173619907026195,,AB,550.0
osc,SN2011fe,,,,uvw1,55816.335,11.177,0.029,0.12280788412675148,0.0032801969981918182,,AB,550.0
osc,SN2011fe,,,,uvw2,55816.3885,12.695,0.031,0.030340745591976595,0.0008662906415290855,,AB,550.0
osc,SN2011fe,,,,g,55816.629062,10.065,0.087,0.34200011249744383,0.02740445575719375,,AB,468.6
osc,SN2011fe,,,,r,55816.629699,10.108,0.016,0.32872009132756436,0.004844198285174343,,AB,623.0
osc,SN2011fe,,,,g,55816.631354,10.053,0.056,0.34580100323628576,0.01783569166835137,,AB,468.6
osc,SN2011fe,,,,g,55816.633287,10.062,0.021,0.3429464004735483,0.006633171463181413,,AB,468.6
osc,SN2011fe,,,,g,55816.63522,10.052,0.06,0.3461196444475387,0.019127278408735248,,AB,468.6
osc,SN2011fe,,,,g,55816.63713,10.092,0.009,0.333600158964947,0.0027653139109912717,,AB,468.6
osc,SN2011fe,,,,g,55816.639977,10.103,0.033,0.33023739432942784,0.01003727605758421,,AB,468.6
osc,SN2011fe,,,,g,55816.641817,10.076,0.051,0.3385526744410038,0.01590274536376688,,AB,468.6
osc,SN2011fe,,,,g,55816.643681,10.149,0.044,0.3165382878311318,0.01282787163542408,,AB,468.6
osc,SN2011fe,,,,r,55816.645579,10.083,0.018,0.33637696587738664,0.005576663428242029,,AB,623.0
osc,SN2011fe,,,,g,55816.646644,10.03,0.046,0.35320451695341637,0.014964415581477828,,AB,468.6
osc,SN2011fe,,,,g,55816.648576,10.051,0.058,0.34643857927338656,0.018506739951932114,,AB,468.6
osc,SN2011fe,,,,g,55816.650475,10.074,0.052,0.3391768862579153,0.01624445975746075,,AB,468.6
osc,SN2011fe,,,,g,55816.652419,10.118,0.031,0.3257063674154191,0.009299586166169422,,AB,468.6
osc,SN2011fe,,,,g,55816.654271,10.111,0.069,0.3278130578392475,0.020832961903436722,,AB,468.6
osc,SN2011fe,,,,g,55816.656169,10.055,0.056,0.34516460057659565,0.01780286735173886,,AB,468.6
osc,SN2011fe,,,,g,55816.658021,10.063,0.069,0.34263068058247886,0.021774641811320727,,AB,468.6
osc,SN2011fe,,,,r,55816.66191,10.098,0.006,0.33176170088373597,0.0018333829125149763,,AB,623.0
osc,SN2011fe,,,,g,55816.664907,10.084,0.072,0.3360672938736036,0.02228611798414682,,AB,468.6
osc,SN2011fe,,,,b,55816.75,10.05,0.01,0.34675780798438305,0.0031937574381765287,,AB,438.0
osc,SN2011fe,,,,r,55816.75,10.04,0.01,0.3499663184778637,0.003223308911908543,,AB,623.0
osc,SN2011fe,,,,u,55816.75,9.8,0.04,0.4365422162095823,0.016082809592108286,,AB,355.1
osc,SN2011fe,,,,v,55816.75,10.04,0.01,0.3499663184778637,0.003223308911908543,,AB,545.0
osc,SN2011fe,,,,b,55816.7747,9.968,0.011,0.37396094529260776,0.003788738351167971,,AB,438.0
osc,SN2011fe,,,,ic,55816.7747,10.33,0.016,0.2679330259598762,0.003948406985574386,,AB,550.0
osc,SN2011fe,,,,rc,55816.7747,10.017,0.01,0.35745901056127527,0.003292319156299175,,AB,550.0
osc,SN2011fe,,,,v,55816.7747,10.006,0.007,0.36109896939090447,0.002328091091242028,,AB,545.0
osc,SN2011fe,,,,b,55816.8166,9.931,0.011,0.3869245168037583,0.003920077147827536,,AB,438.0
osc,SN2011fe,,,,ic,55816.8166,10.278,0.016,0.2810776079506136,0.004142112704265648,,AB,550.0
osc,SN2011fe,,,,rc,55816.8166,9.924,0.01,0.38942717028506224,0.0035867567884209535,,AB,550.0
osc,SN2011fe,,,,v,55816.8166,9.974,0.007,0.37190006041754126,0.0023977282985628437,,AB,545.0
osc,SN2011fe,,,,b,55817.08,10.06,0.072,0.3435787132919194,0.02278423363668621,,AB,438.0
osc,SN2011fe,,,,i,55817.08,10.307,0.019,0.27366940559556696,0.004789117912369994,,AB,763.0
osc,SN2011fe,,,,r,55817.08,10.031,0.031,0.35287935333757503,0.01007543075889394,,AB,623.0
osc,SN2011fe,,,,v,55817.08,9.903,0.059,0.3970326741829968,0.0215751558013258,,AB,545.0
osc,SN2011fe,,,,b,55817.13,9.975,0.016,0.37155768549714163,0.005475476402003766,,AB,438.0
osc,SN2011fe,,,,b,55817.13,10.03,0.03,0.35320451695341637,0.009759401466181192,,AB,438.0
osc,SN2011fe,,,,i,55817.13,10.355,0.029,0.26183412569131065,0.00699358611398572,,AB,763.0
osc,SN2011fe,,,,i,55817.13,10.37,0.03,0.258241626807524,0.007135479843330437,,AB,763.0
osc,SN2011fe,,,,r,55817.13,9.989,0.021,0.3667974002948285,0.0070944906989698735,,AB,623.0
osc,SN2011fe,,,,r,55817.13,10.08,0.04,0.33730769503979485,0.012426874725613013,,AB,623.0
osc,SN2011fe,,,,u,55817.13,9.7,0.04,0.47865902176983155,0.01763445005046923,,AB,355.1
osc,SN2011fe,,,,v,55817.13,9.981,0.018,0.3695100448975157,0.006125963911866578,,AB,545.0
osc,SN2011fe,,,,v,55817.13,10.05,0.01,0.34675780798438305,0.0031937574381765287,,AB,545.0
osc,SN2011fe,,,,uvw2,55817.1879,12.755,0.032,0.02870954098267363,0.000846158861995596,,AB,550.0
