snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_ln_A,chi2_per_obs
1299777,0.371593,19.1348,20.9611,42.1899,41.4962,-21.2288,-20.5351,19.552474,-10.13
1345975,0.739978,22.2956,19.0250,42.8675,43.2946,-23.8425,-24.2696,21.959788,-11.20
1252449,0.465359,20.0376,20.4695,42.5055,42.0746,-22.0360,-21.6051,20.295931,-11.04
1770206,0.584114,25.2346,15.3204,42.7420,42.6683,-27.4216,-27.3479,25.256213,-11.58
1303387,0.688541,21.8289,19.3753,42.8447,43.1031,-23.4694,-23.7278,21.616102,-11.17
1249179,0.304655,24.5213,14.6815,41.8625,40.9941,-27.1810,-26.3126,25.034618,-7.23
1862257,0.423688,20.2974,19.9837,42.3823,41.8322,-22.3986,-21.8486,20.629886,-11.57
1367253,0.682135,27.7538,12.9221,42.8406,43.0783,-29.9185,-30.1562,27.556001,-11.39
1302648,0.231710,22.0588,16.7607,41.3592,40.3152,-24.5985,-23.5545,22.656033,-10.40
1770379,0.395616,19.9842,20.1749,42.2845,41.6562,-22.1096,-21.4813,20.363658,-11.94
1294674,0.781266,21.6815,19.8096,42.8747,43.4393,-23.0651,-23.6297,21.243697,-12.25
1247043,0.400471,21.5877,18.4604,42.3023,41.6875,-23.8419,-23.2271,21.959241,-12.02
1770817,0.179077,18.6365,19.9170,40.8487,39.6894,-20.9317,-19.7724,19.278820,-11.55
1342906,0.497429,22.9456,17.4569,42.5846,42.2478,-25.1277,-24.7909,23.143472,-12.18
1338484,0.435591,21.2121,19.0507,42.4200,41.9036,-23.3693,-22.8529,21.523913,-11.23
1387169,0.469464,22.4963,17.8190,42.5163,42.0974,-24.6973,-24.2783,22.747040,-12.02
1575019,0.652140,21.8315,19.2546,42.8181,42.9591,-23.5635,-23.7045,21.702831,-11.99
1250509,0.218856,17.9120,21.1391,41.2486,40.1755,-20.1095,-19.0364,18.521513,-11.16
1291794,0.395117,22.4262,17.5208,42.2826,41.6530,-24.7618,-24.1322,22.806496,-11.65
1280515,1.269880,25.2419,16.9989,42.4430,44.7421,-25.4441,-27.7432,23.434862,-12.24
1290030,0.119205,17.5062,20.2604,40.0009,38.7243,-19.7405,-18.4639,18.181657,-11.18
1337838,0.311940,22.4551,16.9761,41.9034,41.0534,-24.9273,-24.0773,22.958871,-10.67
1250950,0.700992,21.3009,19.9874,42.8517,43.1507,-22.8643,-23.1632,21.058754,-12.43
1812124,0.960819,21.2528,20.7243,42.8111,43.9930,-22.0868,-23.2687,20.342711,-11.44
1294257,0.810166,29.8792,10.9880,42.8743,43.5363,-31.8863,-32.5483,29.368407,-2.13
1258135,0.485157,21.8485,18.5938,42.5558,42.1828,-23.9620,-23.5890,22.069829,-10.91
1246315,1.359218,25.3359,17.0444,42.2929,44.9247,-25.2485,-27.8803,23.254724,-12.18
1247652,0.650840,23.4778,17.4627,42.8170,42.9538,-25.3543,-25.4911,23.352132,-11.64
1271452,0.334730,20.6948,19.0405,42.0225,41.2311,-22.9820,-22.1906,21.167167,-12.18
1311016,0.875537,21.0732,20.7175,42.8587,43.7438,-22.1412,-23.0264,20.392826,-12.48
1295465,0.611195,22.4203,18.4745,42.7767,42.7877,-24.3022,-24.3133,22.383194,-11.21
1862039,0.286995,21.5452,17.7830,41.7571,40.8447,-23.9741,-23.0616,22.080942,-11.90
1345617,0.452592,25.5322,14.4433,42.4703,42.0026,-28.0270,-27.5592,25.813827,-11.06
1842087,1.083490,21.8150,20.3749,42.6973,44.3156,-22.3224,-23.9407,20.559710,-12.07
1879256,0.249361,22.0667,16.9116,41.4989,40.4958,-24.5873,-23.5843,22.645781,-9.95
1959025,0.611365,20.9381,20.0843,42.7769,42.7885,-22.6926,-22.7042,20.900686,-11.43
1847281,0.451949,19.0274,21.5028,42.4685,41.9989,-20.9657,-20.4961,19.310140,-12.43
1248489,0.337527,21.0601,18.6619,42.0362,41.2521,-23.3743,-22.5902,21.528555,-12.40
1333458,0.439652,18.9129,21.5672,42.4324,41.9276,-20.8652,-20.3604,19.217538,-12.28
1331430,0.791725,23.2133,18.1754,42.8750,43.4748,-24.6996,-25.2994,22.749209,-10.11
1251622,0.095015,20.5473,16.4661,39.5161,38.1969,-23.0500,-21.7308,21.229858,-8.01
1929024,0.315637,21.9874,17.5095,41.9236,41.0830,-24.4140,-23.5735,22.486167,-11.76
1319711,0.241708,22.6479,16.2129,41.4400,40.4190,-25.2270,-24.2061,23.234970,-9.17
1281132,0.225161,20.3851,18.5157,41.3039,40.2450,-22.7881,-21.7293,20.988661,-12.29
1253991,0.892695,23.9297,17.6583,42.8515,43.7958,-25.1932,-26.1375,23.203785,-12.08
1295559,0.679826,20.3842,20.9162,42.8391,43.0693,-21.9229,-22.1530,20.191725,-12.53
1291408,0.347213,22.2730,17.4065,42.0824,41.3237,-24.6760,-23.9173,22.727402,-10.34
1777274,0.202804,19.2814,19.4870,41.0987,39.9901,-21.6117,-20.5031,19.905103,-12.19
1300084,0.618426,21.6150,19.3743,42.7850,42.8188,-23.4107,-23.4445,21.562023,-11.81
1299712,0.730645,22.2179,19.0818,42.8646,43.2608,-23.7828,-24.1790,21.904755,-11.90
1770802,0.353503,20.7604,19.0877,42.1113,41.3693,-23.0236,-22.2816,21.205541,-12.51
1368520,0.263505,19.3978,19.9291,41.6018,40.6323,-21.6727,-20.7032,19.961309,-10.76
1291159,0.539763,21.9056,18.7634,42.6709,42.4611,-23.9075,-23.6976,22.019616,-11.98
1284592,0.574289,22.9267,17.7893,42.7278,42.6237,-24.9385,-24.8344,22.969195,-11.76
1900856,0.724160,27.5484,13.2749,42.8622,43.2371,-29.5873,-29.9622,27.250901,-11.02
1293945,1.110966,26.8724,14.9382,42.6655,44.3829,-27.7272,-29.4446,25.537733,-12.25
1292334,0.734809,25.0754,15.9917,42.8659,43.2759,-26.8743,-27.2843,24.752128,-11.89
1293959,1.295078,25.8748,16.3544,42.4023,44.7949,-26.0479,-28.4405,23.990993,-12.25
1266808,0.329305,20.4196,19.3038,41.9953,41.1898,-22.6915,-21.8860,20.899655,-11.91
1345417,0.858740,19.4866,22.3981,42.8646,43.6920,-20.4665,-21.2939,18.850334,-11.20
1254067,1.033175,22.5607,19.4620,42.7499,44.1879,-23.2879,-24.7259,21.448906,-10.84
1306390,0.409105,24.4530,15.3957,42.3331,41.7422,-26.9373,-26.3465,24.810204,-11.27
1347645,0.720344,21.7362,19.5739,42.8607,43.2230,-23.2868,-23.6491,21.447893,-10.10
1279472,1.387583,27.4105,14.8368,42.2420,44.9801,-27.4052,-30.1433,25.241081,-12.05
1810058,0.147839,19.1942,18.8952,40.4540,39.2315,-21.5588,-20.3364,19.856431,-11.84
1840053,0.612760,23.8451,16.9331,42.7785,42.7945,-25.8455,-25.8614,23.804577,-12.09
1249339,0.650761,22.9568,18.0281,42.8169,42.9535,-24.7888,-24.9254,22.831320,-11.77
1304127,0.728598,22.3578,18.9238,42.8638,43.2533,-23.9400,-24.3295,22.049573,-11.84
1292823,0.345646,22.2026,17.4731,42.0751,41.3123,-24.6020,-23.8392,22.659289,-12.32
1255399,0.381371,21.7971,18.1269,42.2297,41.5625,-24.1028,-23.4355,22.199455,-12.24
1257760,1.045412,26.8341,14.8478,42.7378,44.2195,-27.8900,-29.3717,25.687637,-11.39
1255672,0.488966,22.3107,18.1090,42.5649,42.2031,-24.4560,-24.0941,22.524788,-12.31
1253590,0.240660,18.4878,20.7202,41.4317,40.4083,-20.7115,-19.6882,19.076034,-11.76
1332550,0.224999,17.7217,21.4059,41.3025,40.2432,-19.8966,-18.8373,18.325417,-11.53
1250157,1.316748,26.4378,15.7791,42.3662,44.8394,-26.5872,-29.0604,24.487690,-11.64
1341743,0.684220,21.6569,19.5484,42.8420,43.0864,-23.2936,-23.5380,21.454176,-12.40
1263547,0.664452,24.1175,16.8131,42.8281,43.0086,-26.0150,-26.1955,23.960688,-10.91
1324610,0.785236,22.3263,19.1206,42.8749,43.4528,-23.7543,-24.3323,21.878508,-10.14
1301748,0.853050,25.1039,16.2848,42.8663,43.6742,-26.5815,-27.3894,24.482472,-12.02
1316442,0.565817,20.2278,20.6874,42.7149,42.5847,-22.0275,-21.8973,20.288095,-12.55
1258906,0.349176,22.8681,16.7725,42.0915,41.3380,-25.3190,-24.5655,23.319665,-11.81
1321450,0.258333,21.8630,17.2095,41.5651,40.5832,-24.3556,-23.3737,22.432324,-9.48
1338643,0.358249,19.2587,20.7471,42.1326,41.4031,-21.3854,-20.6560,19.696726,-11.20
1345798,0.347927,23.2624,16.3367,42.0857,41.3289,-25.7491,-24.9923,23.715775,-10.77
1325471,0.358635,20.1370,19.7958,42.1343,41.4059,-22.3385,-21.6101,20.574511,-10.14
1366537,0.142722,19.5578,18.4239,40.3805,39.1480,-21.9566,-20.7242,20.222776,-12.15
1307953,0.391462,22.9370,16.9460,42.2688,41.6292,-25.3228,-24.6832,23.323198,-11.25
1330970,0.806687,24.2119,17.1319,42.8746,43.5248,-25.7427,-26.3929,23.709927,-10.76
1256786,0.876334,25.9845,15.3871,42.8584,43.7463,-27.4713,-28.3591,25.301973,-9.76
1297318,0.334795,21.5646,18.0965,42.0228,41.2316,-23.9263,-23.1351,22.036922,-12.33
1258448,0.378463,20.1010,19.9518,42.2180,41.5429,-22.2662,-21.5911,20.507974,-12.35
1901884,0.534414,20.6695,20.0839,42.6611,42.4350,-22.5772,-22.3511,20.794371,-11.04
1432141,0.564888,22.6659,18.0367,42.7134,42.5804,-24.6768,-24.5437,22.728130,-11.97
1704034,0.628697,20.8613,20.2284,42.7960,42.8623,-22.5676,-22.6339,20.785530,-11.42
1256974,0.816156,23.8911,17.5055,42.8737,43.5560,-25.3683,-26.0505,23.365023,-12.38
1281140,0.520761,21.3579,19.2802,42.6346,42.3673,-23.3544,-23.0871,21.510160,-11.62
1334677,0.756305,22.4309,18.9255,42.8715,43.3527,-23.9460,-24.4272,22.055041,-12.00
1370764,0.454701,22.6312,17.6031,42.4763,42.0146,-24.8732,-24.4115,22.909024,-11.47
1263538,0.622878,21.4529,19.5659,42.7898,42.8377,-23.2239,-23.2718,21.390016,-11.66
1480038,0.334230,22.6160,16.9513,42.0200,41.2273,-25.0687,-24.2760,23.089088,-11.49
1335878,0.243653,19.1406,20.0382,41.4552,40.4388,-21.4169,-20.4005,19.725737,-12.12
1292618,0.564754,24.0528,16.5303,42.7132,42.5797,-26.1829,-26.0494,24.115356,-10.14
1901820,0.535825,19.1615,21.7268,42.6637,42.4419,-20.9369,-20.7151,19.283588,-12.23
1263710,0.513669,21.7150,18.8627,42.6200,42.3315,-23.7573,-23.4688,21.881285,-9.97
1294961,0.414582,21.8825,18.2155,42.3520,41.7764,-24.1364,-23.5608,22.230470,-10.67
1319776,0.659796,24.3051,16.5942,42.8245,42.9900,-26.2302,-26.3958,24.158928,-11.25
1456032,0.203621,22.7800,15.6971,41.1066,39.9998,-25.4096,-24.3028,23.403076,-10.87
1307257,0.207767,20.7000,17.9993,41.1465,40.0488,-23.1473,-22.0496,21.319431,-11.65
1260107,0.429816,21.2243,19.0085,42.4020,41.8692,-23.3935,-22.8608,21.546222,-11.69
1528034,0.638897,21.8562,19.1832,42.8061,42.9048,-23.6229,-23.7216,21.757512,-10.76
1791040,0.363259,20.5738,19.3494,42.1545,41.4384,-22.8051,-22.0890,21.004301,-11.90
1262701,0.528648,21.7552,18.8815,42.6501,42.4066,-23.7686,-23.5251,21.891728,-11.22
1287959,0.512108,23.1706,17.2757,42.6167,42.3236,-25.3410,-25.0479,23.339952,-11.75
1255730,0.691071,20.4880,20.8391,42.8462,43.1128,-22.0070,-22.2737,20.269221,-12.04
1329168,0.676506,22.5020,18.6062,42.8369,43.0563,-24.2307,-24.4501,22.317293,-12.25
1327978,0.206988,22.7937,15.7178,41.1391,40.0397,-25.4213,-24.3219,23.413879,-9.09
1333291,0.364604,24.6278,14.9558,42.1603,41.4478,-27.2045,-26.4920,25.056269,-12.15
1390032,0.722483,24.2916,16.8059,42.8616,43.2309,-26.0557,-26.4250,23.998162,-11.21
1289347,0.782756,22.8719,18.5213,42.8748,43.4444,-24.3535,-24.9231,22.430359,-10.09
1434258,0.661953,21.7625,19.3618,42.8262,42.9986,-23.4643,-23.6368,21.611451,-12.10
1382042,0.467726,20.0502,20.4668,42.5118,42.0878,-22.0450,-21.6209,20.304151,-11.17
1294131,0.358870,19.3393,20.6634,42.1353,41.4075,-21.4720,-20.7442,19.776404,-11.81
1309403,0.615409,19.2721,21.9075,42.7816,42.8059,-20.8741,-20.8983,19.225725,-12.32
1252733,0.230850,18.3999,20.7253,41.3521,40.3061,-20.6267,-19.5808,18.997920,-12.06
1306360,0.454778,22.1461,18.1303,42.4765,42.0150,-24.3462,-23.8848,22.423714,-11.85
1312213,0.406965,20.5518,19.6200,42.3256,41.7287,-22.7056,-22.1088,20.912615,-11.98
1653156,0.594685,20.3163,20.6994,42.7563,42.7155,-22.0569,-22.0162,20.315152,-10.07
1894320,0.718803,21.9124,19.3781,42.8601,43.2173,-23.4820,-23.8393,21.627734,-10.74
1251645,0.766789,20.6521,20.8867,42.8732,43.3894,-21.9865,-22.5027,20.250351,-12.17
1252754,1.109526,23.4249,18.6785,42.6672,44.3794,-23.9887,-25.7009,22.094424,-12.04
1921033,0.237070,22.7157,16.0972,41.4030,40.3714,-25.3058,-24.2741,23.307512,-8.02
1253972,0.840191,21.5617,20.0976,42.8696,43.6336,-22.7720,-23.5360,20.973762,-12.44
1692023,0.197017,21.1044,17.4447,41.0410,39.9199,-23.5963,-22.4751,21.732992,-7.04
1368469,0.320295,23.5720,15.8208,41.9485,41.1199,-26.1277,-25.2991,24.064527,-10.07
1304389,0.504809,25.1631,15.0812,42.6011,42.2861,-27.5199,-27.2049,25.346751,-11.83
1291580,0.312681,21.6658,17.8382,41.9074,41.0593,-24.0693,-23.2212,22.168612,-12.20
1331809,1.193844,26.4336,15.5709,42.5571,44.5762,-26.9863,-29.0054,24.855278,-10.76
1295062,0.218391,21.6324,17.0952,41.2445,40.1703,-24.1493,-23.0751,22.242310,-10.49
1273418,0.851488,22.3098,19.3145,42.8667,43.6693,-23.5523,-24.3548,21.692434,-10.18
1334265,0.585861,21.7974,19.0588,42.7444,42.6762,-23.6856,-23.6174,21.815242,-11.18
1259784,0.709561,22.9922,18.1776,42.8560,43.1829,-24.6784,-25.0053,22.729624,-10.15
1250068,0.390413,20.4855,19.6018,42.2649,41.6223,-22.6631,-22.0205,20.873455,-11.63
1883111,0.432781,24.6513,15.3026,42.4113,41.8870,-27.1087,-26.5844,24.968069,-11.63
1935095,0.992681,21.6024,20.4156,42.7863,44.0805,-22.3707,-23.6649,20.604199,-11.44
1267381,0.308309,17.6231,22.1969,41.8832,41.0240,-19.6862,-18.8270,18.131687,-10.83
1263648,0.413381,24.1153,15.7850,42.3479,41.7689,-26.5629,-25.9839,24.465295,-9.09
1260362,0.385486,18.3332,21.9111,42.2459,41.5899,-20.3348,-19.6788,18.729052,-11.78
1306785,0.575343,26.1873,14.2532,42.7294,42.6285,-28.4762,-28.3753,26.227509,-11.66
1281383,0.687111,22.9046,18.2029,42.8438,43.0976,-24.6409,-24.8947,22.695139,-11.89
1560112,0.161634,18.2105,20.1569,40.6389,39.4439,-20.4820,-19.2869,18.864617,-12.03
1283152,0.494780,22.1886,18.2671,42.5785,42.2339,-24.3114,-23.9667,22.391661,-11.03
1906545,0.548057,21.1886,19.5749,42.6856,42.5010,-23.1107,-22.9261,21.285764,-11.84
1324790,0.357232,22.2170,17.5290,42.1281,41.3959,-24.5990,-23.8669,22.656552,-11.75
1331512,0.162673,19.5958,18.6668,40.6521,39.4592,-21.9854,-20.7924,20.249282,-11.64
1251610,0.214595,16.5247,22.6028,41.2102,40.1276,-18.6074,-17.5248,17.138062,-12.48
1531113,0.456940,21.4051,18.9451,42.4825,42.0273,-23.5375,-23.0822,21.678804,-12.16
1904184,0.133520,20.3252,17.4459,40.2406,38.9906,-22.7947,-21.5447,20.994686,-11.60
1935471,0.354330,22.5524,17.1471,42.1151,41.3752,-24.9680,-24.2281,22.996357,-10.42
1330632,0.293119,19.1538,20.4254,41.7947,40.8974,-21.3693,-20.4720,19.681869,-12.43
1307588,0.307512,19.0910,20.5976,41.8787,41.0175,-21.2810,-20.4198,19.600568,-11.47
1249855,0.308446,22.4698,16.9356,41.8839,41.0251,-24.9483,-24.0894,22.978231,-11.34
1311485,0.407519,30.0000,9.3647,42.3275,41.7322,-32.9628,-32.3675,30.359858,-10.51
1386017,0.325804,21.3272,18.2951,41.9773,41.1628,-23.6822,-22.8677,21.812129,-11.51
1719037,0.407458,24.6171,15.2089,42.3273,41.7318,-27.1184,-26.5230,24.977014,-11.30
1335694,0.259111,22.5047,16.5193,41.5707,40.5906,-25.0513,-24.0713,23.073144,-9.59
1308923,0.459944,18.2668,22.3667,42.4908,42.0443,-20.1242,-19.6776,18.535029,-10.79
1256597,0.277085,19.0123,20.4568,41.6938,40.7571,-21.2371,-20.3003,19.560052,-12.43
1457059,0.720186,25.0172,16.0112,42.8606,43.2225,-26.8494,-27.2113,24.729255,-11.92
1251511,0.706009,26.8894,13.9354,42.8543,43.1696,-28.9189,-29.2343,26.635298,-11.36
1321499,0.651769,21.9078,19.1705,42.8178,42.9576,-23.6473,-23.7871,21.779961,-11.90
1261549,0.838872,24.0554,17.3867,42.8699,43.6294,-25.4832,-26.2427,23.470881,-12.28
1300424,0.445527,21.9266,18.3239,42.4499,41.9619,-24.1260,-23.6380,22.220861,-11.11
1318304,0.397645,22.4310,17.5294,42.2920,41.6693,-24.7626,-24.1399,22.807153,-12.08
1332512,0.263397,19.6055,19.7027,41.6011,40.6313,-21.8984,-20.9286,20.169148,-10.10
1946246,0.839362,20.5966,21.1434,42.8698,43.6309,-21.7264,-22.4875,20.010742,-12.06
1329198,0.395206,22.6550,17.2728,42.2829,41.6536,-25.0101,-24.3808,23.035183,-12.26
1247368,0.512670,22.3034,18.2196,42.6179,42.3264,-24.3983,-24.1068,22.471682,-11.44
1246633,0.877447,22.0315,19.6818,42.8580,43.7497,-23.1762,-24.0679,21.346052,-12.55
1304183,0.635015,25.6147,15.0892,42.8023,42.8887,-27.7131,-27.7995,25.524740,-11.89
1301355,0.516543,20.7453,19.9277,42.6260,42.3461,-22.6983,-22.4184,20.905883,-11.46
1339339,0.870247,22.1063,19.5826,42.8607,43.7276,-23.2780,-24.1450,21.439865,-11.91
1338609,0.600911,21.6890,19.2316,42.7643,42.7430,-23.5327,-23.5114,21.674401,-11.65
1324451,0.469688,20.5662,19.9156,42.5169,42.0986,-22.6013,-22.1830,20.816552,-11.91
1878288,0.484491,20.6037,19.9424,42.5542,42.1792,-22.6118,-22.2368,20.826278,-10.03
1250980,0.819673,20.7510,20.9242,42.8733,43.5675,-21.9491,-22.6433,20.215867,-12.17
1312164,0.523273,22.0153,18.5769,42.6396,42.3799,-24.0627,-23.8030,22.162598,-11.73
1256314,0.251941,23.7460,15.1107,41.5183,40.5212,-26.4076,-25.4106,24.322289,-5.38
1292256,0.950892,26.6261,14.8678,42.8181,43.9651,-27.9503,-29.0973,25.743185,-11.14
1892103,0.265837,21.8972,17.2346,41.6181,40.6541,-24.3835,-23.4195,22.458021,-10.77
1277763,0.861525,27.6281,13.5656,42.8637,43.7007,-29.2981,-30.1351,26.984568,-8.95
1273193,0.396985,29.9987,9.3092,42.2895,41.6651,-32.9803,-32.3559,30.375981,1.85
1310182,0.496111,22.3136,18.1373,42.5816,42.2408,-24.4443,-24.1035,22.514007,-12.21
1780237,0.069636,18.6456,17.8561,38.8449,37.4842,-20.9888,-19.6281,19.331441,-10.95
1810306,0.641298,22.4585,18.5374,42.8084,42.9147,-24.2710,-24.3773,22.354407,-11.63
1850240,0.333108,21.6166,18.0291,42.0144,41.2188,-23.9853,-23.1897,22.091278,-12.30
1909325,0.400201,20.7057,19.4165,42.3013,41.6858,-22.8848,-22.2693,21.077719,-12.04
1266715,0.578068,23.3567,17.3368,42.7334,42.6410,-25.3966,-25.3042,23.391106,-9.79
1291356,0.684413,23.3576,17.7024,42.8421,43.0871,-25.1397,-25.3847,23.154494,-11.78
1253951,0.336831,18.6961,21.2241,42.0328,41.2469,-20.8087,-20.0228,19.165538,-12.24
1776199,0.218441,20.7488,18.0550,41.2449,40.1709,-23.1899,-22.1159,21.358723,-11.77
1298369,0.477923,22.3626,18.0029,42.5380,42.1437,-24.5351,-24.1408,22.597619,-11.81
1673097,0.598508,23.2389,17.5401,42.7612,42.7324,-25.2211,-25.1923,23.229498,-10.74
1258579,0.746441,19.8825,21.6639,42.8693,43.3178,-21.2053,-21.6538,19.530830,-11.84
1304425,0.554841,18.8355,22.1566,42.6972,42.5333,-20.5406,-20.3767,18.918602,-11.68
1281246,0.593856,23.5716,17.1620,42.7552,42.7119,-25.5932,-25.5499,23.572222,-12.16
1286398,0.150508,22.1119,15.7662,40.4912,39.2740,-24.7251,-23.5078,22.772619,-9.73
1370127,0.583833,23.1595,17.5724,42.7416,42.6671,-25.1692,-25.0947,23.181709,-11.68
1281601,0.549691,21.7399,18.9829,42.6885,42.5088,-23.7056,-23.5259,21.833652,-11.19
1292806,0.888356,24.4359,17.0980,42.8534,43.7828,-25.7554,-26.6848,23.721609,-12.17
1318774,0.535350,19.1991,21.6841,42.6628,42.4396,-20.9787,-20.7554,19.322075,-11.21
1250247,0.715717,25.8186,15.1275,42.8588,43.2059,-27.7312,-28.0784,25.541405,-11.93
1263204,0.335391,24.1983,15.2408,42.0257,41.2360,-26.7849,-25.9952,24.669784,-11.62
1326781,0.558917,21.6077,19.1625,42.7039,42.5525,-23.5414,-23.3900,21.682415,-11.76
1502029,0.517969,22.6888,17.8236,42.6289,42.3533,-24.8053,-24.5297,22.846570,-12.22
1773237,0.391864,22.1774,17.7729,42.2704,41.6318,-24.4975,-23.8589,22.563005,-11.90
1253530,0.609297,21.7108,19.2380,42.7745,42.7795,-23.5365,-23.5415,21.677904,-10.84
1876431,0.464823,21.8896,18.4562,42.5040,42.0716,-24.0479,-23.6155,22.148928,-12.16
1343533,0.368434,21.9762,17.8575,42.1766,41.4744,-24.3191,-23.6169,22.398735,-11.70
1290032,0.218077,19.8978,18.9753,41.2417,40.1668,-22.2663,-21.1915,20.508033,-12.03
1368149,0.239680,20.0141,19.0542,41.4239,40.3983,-22.3698,-21.3441,20.603306,-10.94
1278838,0.292121,23.0445,16.1937,41.7886,40.8889,-25.5950,-24.6952,23.573839,-11.48
1298242,0.682412,21.4939,19.7195,42.8408,43.0793,-23.1213,-23.3598,21.295480,-11.21
1266830,0.570390,22.5392,18.1953,42.7219,42.6058,-24.5266,-24.4105,22.589857,-11.79
1334432,0.277787,20.4565,18.8943,41.6984,40.7634,-22.8041,-21.8691,21.003354,-12.33
1302707,0.594198,23.7978,16.9176,42.7556,42.7134,-25.8380,-25.7958,23.797679,-11.30
1295445,0.374622,18.5720,21.5897,42.2024,41.5169,-20.6127,-19.9272,18.985006,-10.14
1261972,0.318634,21.5342,18.0221,41.9397,41.1068,-23.9176,-23.0847,22.028920,-8.85
1299785,0.381309,22.4565,17.4107,42.2294,41.5620,-24.8188,-24.1514,22.858920,-12.01
1256904,0.251019,20.4632,18.6669,41.5114,40.5122,-22.8444,-21.8453,21.040515,-12.17
1913070,0.559844,24.8126,15.6864,42.7054,42.5568,-27.0190,-26.8704,24.885385,-7.54
1964021,0.433868,18.1426,22.3748,42.4147,41.8934,-20.0399,-19.5187,18.457464,-10.74
1315191,0.583568,22.3174,18.4857,42.7412,42.6659,-24.2555,-24.1802,22.340156,-12.20
1277764,0.347526,20.6631,19.1564,42.0839,41.3260,-22.9275,-22.1697,21.117036,-12.43
1253181,0.551784,21.9071,18.8096,42.6920,42.5188,-23.8824,-23.7092,21.996537,-11.22
1300338,0.681348,21.5403,19.6658,42.8401,43.0752,-23.1743,-23.4094,21.344339,-10.82
1849276,0.614119,21.4067,19.5853,42.7801,42.8003,-23.1948,-23.2150,21.363178,-12.40
1638030,0.371358,21.9244,17.9310,42.1889,41.4946,-24.2579,-23.5636,22.342391,-11.73
1262588,0.406439,21.3701,18.7287,42.3237,41.7254,-23.5950,-22.9967,21.731765,-11.51
1318689,0.493385,22.0498,18.4117,42.5753,42.2265,-24.1636,-23.8148,22.255505,-12.24
1367118,0.325279,20.3824,19.3174,41.9746,41.1588,-22.6572,-21.8414,20.868082,-10.98
1915184,0.524601,21.9325,18.6723,42.6422,42.3865,-23.9699,-23.7142,22.077073,-12.44
1246587,0.665628,21.6513,19.4946,42.8290,43.0133,-23.3344,-23.5187,21.491794,-12.01
1439028,0.554242,21.5719,19.1832,42.6962,42.5304,-23.5130,-23.3472,21.656264,-12.51
1263619,0.584898,19.2278,21.8451,42.7431,42.6719,-20.8980,-20.8267,19.247726,-12.29
1289288,0.290008,22.1959,17.0992,41.7757,40.8707,-24.6765,-23.7715,22.727936,-10.79
1247150,0.528506,21.9800,18.6369,42.6498,42.4059,-24.0130,-23.7690,22.116772,-12.09
1337840,0.796321,27.3226,13.7264,42.8750,43.4903,-29.1487,-29.7639,26.846913,-11.37
1291242,0.279055,21.6942,17.5604,41.7067,40.7747,-24.1463,-23.2143,22.239544,-11.82
1261173,0.473773,21.5962,18.8162,42.5275,42.1211,-23.7113,-23.3049,21.838907,-12.32
1431064,0.394937,22.0454,17.9332,42.2819,41.6518,-24.3487,-23.7186,22.426002,-12.16
1299857,0.417573,20.5999,19.6236,42.3621,41.7948,-22.7384,-22.1712,20.942870,-10.82
1258368,0.303077,21.0197,18.4719,41.8534,40.9810,-23.3815,-22.5091,21.535136,-10.14
1298731,0.599368,21.9947,18.8941,42.7623,42.7362,-23.8682,-23.8421,21.983405,-12.35
1303663,0.818250,25.9418,15.2845,42.8735,43.5628,-27.5889,-28.2783,25.410343,-11.14
1251116,0.847067,22.3074,19.3057,42.8679,43.6554,-23.5622,-24.3497,21.701590,-11.50
1555053,0.730724,25.8256,15.1650,42.8646,43.2611,-27.6995,-28.0961,25.512222,-11.50
1879485,0.708613,21.6758,19.6039,42.8555,43.1794,-23.2516,-23.5754,21.415494,-11.88
1344303,0.093936,21.7133,15.1753,39.4916,38.1705,-24.3163,-22.9952,22.396104,-0.45
